id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Astrogation Buffer Length,AutoTerrain Tread Count,Cranial Uplink Bandwidth,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,Polarity Sinks,Repulsorlift Motor HP,Sonoreceptors,InfoCore Size,Productivity
10,Pulllift Boterson,87.0,92.01158496024519,93.93525557832464,95.57331158401475,96.93657638985104,98.0357326675124,98.88132234782093,99.48374662074202,99.8532659353844,100.0,99.9339277819841,99.66488750787519,99.20257666335515,98.556551993249,97.73622950152516,96.75088445129528,95.60965136481427,94.32152402348039,92.89535546783513,91.33985799756323,89.6636031714928,87.87502180759515,85.9824039829849,83.99389903392002,81.91751555580163,79.7611214031742,77.53244368972551,75.23906878828657,72.88844233083171,70.4878692084785,68.04451357148781,65.56539882926384,63.05740765035398,60.52728196244895,57.98162295238277,55.4268910661327,52.86940600881931,50.315346744706446,47.7707514972012,45.24151774885404,42.7334022413586,40.25202097555184,37.80284921141402,35.391221468068714,33.0223315237827,30.701232415966007,28.432836441172082,26.221915155097562,24.073099372582387,21.990879167609727,19.979603873306147,18.043482081941416,16.186581644928562,14.412829672823888,12.726012535327113,11.129775861281074,9.627624538671984,8.222922714629254,6.918893795425664,5.718620446477287,4.625044592343372,3.64096741672651,2.769049362472652,2.0118101315708534,1.3716286851535597,0.8507432434965406,0.4512512860187985,0.1751095512825309,0.024134036993272538,0.0,0.10424195629476687,0.3382536810128991,0.7032882084332167,1.2004578319776165,1.8307341042113328,2.59494783684286,3.493789100724029,4.5278072258500615,5.697410801359189,7.00286767553301,8.44430495579655,10.021709008717963,11.734925460008856,13.583659194523905,15.567474356261185,17.685794348362176,19.93790183311116,22.322938731936233,24.839906225408818,27.487664753243152,30.264934014296752,33.17029296657087,36.20217982720983,39.35889207250119,42.638586437875844,46.0392789179079,49.558844766314785,53.19501849595753,56.94539387883958,60.80742394610847,64.778420988055,-35.49421074904319,0.06212312588108948,0.29341570181034504,model C,beta,v1.5,1.1776718331791431,-1.274235330441675,2.0,88.0,-50.02583608668854
11,Rockborer Botson I,72.0,66.70586058290922,68.88451023702137,71.02765905460748,73.1294860717199,75.18439250009958,77.18700172717615,79.13215931606786,81.01493300558155,82.83061271021278,84.57471052014563,86.24296070125287,87.83131969509593,89.33596611892483,90.75330076567822,92.07994660398339,93.31274877815626,94.44877460820139,95.48531358981197,96.41987739436982,97.25019986894536,97.9742370362977,98.59016709487449,99.09639041881215,99.49152955793562,99.77442923775848,99.94415635948299,100.0,99.94147141188904,99.76830402341818,99.48045343854423,99.07809743691254,98.56163597385716,97.93169118040075,97.18910736325455,96.33495100481852,95.37051076318119,94.2972974721197,93.11704414109991,91.83170595527625,90.44346027549177,88.95470663827822,87.36806675585585,85.68638451613369,83.91272598270932,82.05037939486895,80.10285516758748,78.07388589152833,75.96742633304368,73.78765343417426,71.53896631264945,69.22598626188726,66.85355675099437,64.426743424766,61.95083410368609,59.43133878392717,56.873989637350434,54.28474101150561,51.66976942963124,49.035473590654284,46.38847436919053,43.73561481554425,41.08396015570837,38.4407977913645,35.81363729988289,33.21021043432238,30.638471123430456,28.106595471643214,25.622981759085366,23.196250441570363,20.835244150600115,18.549027693365396,16.346888052745317,14.238334387307916,12.233098031309664,10.34113249469569,8.572613463099778,6.937938797844508,5.44772853594075,4.112824890088217,2.944292248675321,1.9534171757790126,1.151708411164725,0.5508968702867558,0.16293564428811322,0.0,0.0744873799426573,0.39901740232480953,0.9864318610437708,1.849794725685612,3.002392141524941,4.45773242952507,6.22954608633776,8.331785784303596,10.778626371451864,13.584464871500144,16.763920483854868,20.33183458361125,24.30327072155295,28.693514624152055,33.518074193569696,-79.2036628235625,0.21374664997812554,0.27641578401157263,model C,beta,v1.5,1.3329760794820622,-1.365470123768865,89.0,35.0,-55.2255179500948
12,Wallborer Botsky II,35.0,73.47489314368283,76.85167805136935,79.96243455711354,82.81532592975287,85.41840980925099,87.77963820669773,89.90685750430913,91.80780845542743,93.49012618452102,94.96134018718446,96.22887433013855,97.30004685123028,98.18207035943274,98.88205183484533,99.40699262869353,99.76378846332909,99.95922943222988,100.0,99.89267900236975,99.64373964619553,99.25954950946002,98.74637054127206,98.11035906186669,97.35756576260509,96.49393570597465,95.525308325589,94.45741742618783,93.29589118363718,92.04625214492914,90.71391722818205,89.30419772264045,87.82229928867505,86.27332195778273,84.66226013258652,82.99400258683576,81.2733324654059,79.50492728429849,77.6933589306415,75.84309366268882,73.95849210982071,72.04380927254358,70.10319452248991,68.14069160241856,66.16023862621448,64.16566807888874,62.16070681657868,60.14897606654789,58.13399142718597,56.11916286800883,54.107794729658565,52.10308572390344,50.108128933637886,48.12591181288254,46.159316186784245,44.211118251615936,42.283988574776814,40.380492094792395,38.50308812131412,36.65413033511977,34.83586678811329,33.050439903324815,31.299886474910704,29.586137668153338,27.91101901946158,26.276250436370148,24.683446197540217,23.134114952758967,21.629659722939937,20.1713779001226,18.760461247472833,17.39799589928282,16.084962360970373,14.822235509080233,13.610584591282763,12.450673226374729,11.34305940427917,10.288195486044978,9.286428203847812,8.337998660988807,7.443042331895958,6.601589062122895,5.813563068349764,5.078782938382928,4.39696163115455,3.7677064767235264,3.1905191762744423,2.6647958021184595,2.189826797692708,1.764796977560553,1.3887855274115046,1.060766004061183,0.7796063354519853,0.544068820651383,0.35281012985433885,0.20438130438068353,0.09722775667769706,0.029689270317641434,0.0,0.006288471550191892,0.046577581918908297,22.764475605637074,0.3148793625960127,0.4383685310035066,model E,kappa,v2.0,1.4598014666865686,-1.433595855202633,97.0,95.0,65.90947285487715
13,Waterwaller Botsky,44.0,19.518586925698187,33.08279019180787,45.13520777958558,55.75579918484998,65.02362169901163,73.01670086969487,79.81190645731077,85.48483388758109,90.10969120001359,93.75919149232821,96.5044508608345,98.41489183676016,99.55815231853067,100.0,99.80425229463243,99.03270175563557,97.74504699204455,95.99882908075695,93.84937347451935,91.3497374058647,88.55066278700072,85.50053460564973,82.2453448168394,78.82866173064454,75.29160489588001,71.67282547974519,68.00849214341868,64.33228241360521,60.675379550032616,57.066474908900545,53.53177580228044,50.095018853465746,46.77748884827426,43.59804308230114,40.573141204122784,37.716880554452175,35.041037001245584,32.55511127075927,30.266380774559188,28.179956932479133,26.298847991533407,24.62402734077712,23.154507322120434,21.887418537092152,20.818094649554396,19.940162684370712,19.245638822021487,18.72502968917437,18.367439145202642,18.160680564657163,18.09139461568735,18.145172534414673,18.3066848952574,18.559815877205182,18.887803026044566,19.273382512539218,19.698939886555916,20.146666327146008,20.598720388574257,21.037395242303898,21.445291414926686,21.80549502204938,22.101761498126955,22.318704822251366,22.441992239886314,22.45854448055972,22.356741471499884,22.12663354722727,21.760158155098942,21.25136205679708,20.59662902577889,19.79491304066624,18.84797697459683,17.760636780519075,16.54101117244049,15.200776802630447,13.755428934767478,12.224547613043967,10.632069327217355,9.00656417361681,7.381518512095873,5.795623118939652,4.293066835725982,2.923835714126786,1.7440176566771377,0.8161125534757335,0.20934791485902748,0.0,0.2717204414884869,1.1158683658325639,2.6318480099327477,4.92745183350042,8.119209127419463,12.3327401180726,17.703115567612734,24.375221870179043,32.50413164407417,42.255479819890915,53.80584522458079,67.34313766149036,88.81441188422713,0.3892257235283315,0.18892368820844888,model E,kappa,v2.0,1.5997316995249244,-1.6198561253110786,86.0,53.0,-27.421052490945712
14,Pushminer Botson,66.0,99.94538392190726,100.0,99.82136625686145,99.42274116627024,98.81710335858688,98.01715162075394,97.03530489629588,95.88370228531925,94.57420304451252,93.1183865871461,91.52755248307247,89.81272045872602,87.98463039712313,86.05374233786218,84.0302364771235,81.92401316766943,79.74469291884428,77.50161639657432,75.20384442336783,72.86015797831504,70.47905819708818,68.06876637194145,65.637223951711,63.192092541815,60.74075390425362,58.29030995760893,55.84758277704505,53.41911459430805,51.011167797725975,48.629724932208845,46.28048869924871,43.96888195691952,41.70004771987726,39.47884915935986,37.309869603187266,35.19741253576139,33.145501598066076,31.157880587667208,29.238013458712658,27.389084321932188,25.613997444637643,23.91537725072278,22.29556832066334,20.75663539151708,19.300363356923757,17.928257267105003,16.641542328864478,15.441163905587912,14.327787517242854,13.301798840378915,12.363303708127802,11.51212811020291,10.747818192899985,10.069640259096333,9.476580768251571,8.967346336407216,8.540363736186661,8.19377989679545,7.925461904020857,7.732997000232358,7.613692584381266,7.564576212001066,7.582395595207108,7.663618602696495,7.804433259748637,8.000747748224816,8.248190406568325,8.542109729804325,8.877574369540168,9.249373133964847,9.652014987849524,10.07972905254744,10.526464605993814,10.985891082705564,11.451398073781963,11.916095326903863,12.372812746334402,12.814100392918542,13.232228484083533,13.619187393838075,13.96668765277323,14.266159948061812,14.508755123458714,14.685344179301325,14.786518272507806,14.802588716579578,14.723586981599018,14.539264694231294,14.239093637722917,13.812265751902956,13.247693133182132,12.534008034552771,11.659562865589706,10.612430192450049,9.38040273787204,7.950993381176281,6.31143515826571,4.448681261624792,2.3494050403199322,0.0,99.91238580751579,0.10452716830351372,0.4187650997976311,model C,beta,v1.5,1.2793114692921554,-1.3253243252839533,94.0,60.0,-0.3353301589137203
15,Firewalker Botberg,50.0,100.0,98.29666938682634,96.5841235729061,94.86315866279219,93.13457076103754,91.3991559721951,89.65771040081778,87.91103015145852,86.15991132867023,84.40515003700584,82.6475423810183,80.8878844652605,79.12697239428542,77.36560227264592,75.60457020489498,73.84467229558551,72.08670464927044,70.3314633705027,68.57974456383519,66.8323443338209,65.0900587850127,63.35368402196353,61.62401614922632,59.90185127135401,58.18798549289952,56.48321491841577,54.788335652455686,53.10414379957222,51.43143546431828,49.77100675124678,48.12365376491068,46.490172609862874,44.87135939065631,43.26801021184391,41.68092117797862,40.11088839361334,38.558707963300996,37.025175991594544,35.51108858304687,34.017241842210964,32.5444318736397,31.09345478188602,29.66510667150284,28.260183647043103,26.87948181305975,25.523797274105686,24.19392613473383,22.890664499497138,21.614808472948518,20.367154159640908,19.148497664127238,17.95963509096041,16.801362544693372,15.67447612987905,14.579771951070372,13.518046112820276,12.49009471968166,11.496713876207476,10.538699686950642,9.616848256464095,8.731955689300731,7.88481809001354,7.076231563155369,6.306992213279222,5.577896144937965,4.889739462684566,4.243318271071944,3.6394286746530153,3.078866777980699,2.5624286856079626,2.09091050208769,1.665108331972833,1.285818279816326,0.9538364501710526,0.6699589475899816,0.4349818766260477,0.2497013418321343,0.11491344776122715,0.031414298966209855,0.0,0.021466655415566277,0.09661036976579225,0.2262272476036466,0.41111339348206394,0.6520649119538939,0.9498779075721732,1.305348484889734,1.719272748459563,2.1924468028345596,2.725666752567659,3.319728702211796,3.9754287563198702,4.693563019444869,5.474927596139658,6.320318590957188,7.2305321084503955,8.206364253172179,9.248611129675508,10.358068842513287,11.535533496238425,72.36431827320638,-0.1830660224635593,0.37491092244975677,model B,gamma,windows 2000,0.9095097069590721,-0.8400289535785402,71.0,98.0,80.0
16,Thumppulverizer Botski II,82.0,63.871172488091844,62.907281477567636,62.56576998994199,62.77175443344433,63.45431282969756,64.54639949701426,65.9847597336926,67.70984450131246,69.66572510803142,71.80000789188075,74.06374890406161,76.41136859224093,78.80056648384743,81.19223586936789,83.55037848564291,85.84201919916303,88.03712068936494,90.10849813192726,92.03173388206672,93.78509215783424,95.34943372341083,96.70813057240369,97.84698061114227,98.75412234197441,99.41994954656207,99.83702596917766,100.0,99.90551935841026,99.55214577628814,98.9402696813078,98.07202488023395,96.95120324221784,95.58316938209344,93.97477534367319,92.13427528304435,90.07124015186487,87.79647238065952,85.32192056211568,82.66059413437982,79.82647806435308,76.8344475309876,73.70018260858262,70.44008295007997,67.07118247036077,63.61106402954131,60.07777411626862,56.48973753101746,52.86567206938495,49.224503205388196,45.58527877475915,41.96708365824099,38.38895446488449,34.86979421534326,31.42828702517152,28.082812788117,24.85136185942099,21.751449739110633,18.800031755297734,16.013417747472783,13.40718674980304,10.996101674426066,8.794023994748205,6.8138284287383515,5.067317622227105,3.5651368321994066,2.3166886100917683,1.3300474850889443,0.6118746474213961,0.1673326316569386,0.0,0.11178602558872082,0.502845375786626,1.1714927954840804,2.114117790389076,3.3250993103291804,4.796720432539144,6.519083044967061,8.480022529562385,10.665022445576547,13.057129212854754,15.636866795137577,18.382151383351875,21.268206078911575,24.26747557700822,27.34954084991087,30.481033830261456,33.625552094372054,36.74357354551803,39.79237109723206,42.72592735660908,45.49484930759665,48.04628299428607,50.32382820421727,52.26745315167173,53.8134091609644,54.89414534974615,55.438223312296984,55.370231802820115,54.610701418740824,53.076019284001354,-19.679999854756545,-0.39141041520105174,0.03175212181743384,model A,alpha,v0.5,0.7711513256788443,-0.8375009791676982,59.0,57.0,-41.69577601184855
17,Pushpulverizer Boterson Jr.,77.0,64.39779995133495,70.19957380347681,75.40398886767188,80.03575338308167,84.11916519590332,87.67811175936963,90.73607013374898,93.31610698634543,95.44087859149869,97.13263083058405,98.41319919201244,99.30400877123049,99.82607427072038,100.0,99.84597987562283,99.38379742117795,98.63282576729019,97.61202765161985,96.33995541886304,94.83475102075136,93.1141460160521,91.19546157056824,89.09560845713831,86.83108705563649,84.41798735297262,81.87198894309218,79.20836102697625,76.44196241264156,73.5872415151405,70.65823635656102,67.66857456602683,64.63147337969713,61.55973964076684,58.46576979946653,55.361549913062305,52.25865564585609,49.168252269185196,46.101094661422756,43.06752730797742,40.077484301293666,37.1404893408513,34.265655733166085,31.46168639178914,28.73687383730746,26.09910019734341,23.555837206555275,21.114146206636825,18.7806781463174,16.561673581362037,14.462962674571555,12.489965195782121,10.647690521865826,8.940737636730091,7.373295131318372,5.949141203609275,4.671643658617354,3.543759908392794,2.5680369720213543,1.746611475624333,1.0812096523590058,0.5731473424177594,0.22332999302894693,0.03225265845651886,0.0,0.12624628599477442,0.41025539181156245,0.8508807998567418,1.4465655995724664,2.1953424874363687,3.094833766962119,4.142251348698297,5.334396750229708,6.667661096177054,8.138025118195587,9.741059154977364,11.471923152248893,13.325366662773627,15.295728846349773,17.376938469811623,19.56251390702859,21.845563138905995,24.218783753384862,26.67446294544184,29.204477517089362,31.800293877375097,34.452968042382544,37.15314563523115,39.89106188607538,42.656541632105686,45.43899931754804,48.22743899366459,51.01045431875214,53.7762285581438,56.51253458420812,59.206734876349586,61.8457815210074,64.41621621165825,66.90417024881197,69.29536454001577,71.57510959985292,-37.29564136407981,-0.5165110241467497,0.14876832291925687,model A,alpha,v0.5,0.6503814266550718,-0.7064728046719143,28.0,41.0,-90.78833137357455
18,Rockdigger Boterson,81.0,71.5231007419268,72.67529279495429,73.9587748562953,75.35254216290157,76.8361200094572,78.38960539130711,79.99370641480473,81.62977947507974,83.2798642012251,84.92671616890395,86.55383738037595,88.14550451194339,89.68679492881674,91.16361046740003,92.56269898499579,93.87167367692939,95.07903016109344,96.17416132991136,97.14736996972093,97.98987914757718,98.6938403654752,99.25233948199215,99.65940040134946,99.90998652989418,100.0,99.9262786613883,99.68659083986823,99.27962786349697,98.70499435615919,97.96319629856637,97.05562685667566,95.98454997752839,94.75308175250814,93.36516954801857,91.82556890358076,90.13981819735008,88.314211079053,86.35576667034317,84.27219753257742,82.07187540201102,79.76379469241307,77.35753376510092,74.86321396639488,72.29145643249173,69.65333666175886,66.96033685444696,64.22429601982338,61.457357850724115,58.67191636552606,55.880559317539,53.09600937181648,50.331063049387204,47.59852743890514,44.91115467572027,42.281574188367905,39.722222712478505,37.24527207210648,34.862554728479246,32.585487096165004,30.424990626661252,28.391410659401924,26.49443304018465,24.742998507018044,23.145214843387272,21.70826679894092,20.438323777596153,19.340445293064345,18.418484191795635,17.674987643343943,17.111095898150825,16.726438812749215,16.519030142387,16.485159601070162,16.619282689025354,16.913908287581688,17.35948402147369,17.94427938856184,18.65426665697412,19.47299952966704,20.381489576405755,21.35808043316388,22.37831976894374,23.414829020014565,24.437170891572816,25.41171462681978,26.301499043460264,27.066093337618963,27.661455655180124,28.039789430542548,28.149397492797203,27.934533939323014,27.33525377680386,26.287260329661915,24.721750415914716,22.56525729044992,19.73949135571747,16.16117863984685,11.74189704217791,6.387910346214378,0.0,58.56070377885746,-0.2142795353874567,0.2963625271123046,model B,gamma,windows 2000,0.9505919168758148,-0.9304858870950828,6.0,5.0,-80.86661052659832
19,Pushwidget Botson Jr.,92.0,57.80244709306528,64.4952139476187,70.51382782366969,75.8866794342203,80.64167249772132,84.8062237380722,88.40726288462118,91.47123267216512,94.02408884094963,96.09130013666902,97.69784831046634,98.8682281189333,99.62644732411036,99.99602669348663,100.0,99.66091402203702,99.00082854343295,98.04131635347176,96.8034632468862,95.3078680238576,93.57464249001612,91.6234114564405,89.47331273965833,87.14299716164582,84.65062854982789,82.0138837370782,79.24995256171908,76.37553786752164,73.4068555037056,70.35963432493948,67.24911619134046,64.09005596847439,60.8967215273559,57.68289374444833,54.46186650166366,51.24644668636266,48.048954191354746,44.88122191489802,41.754595760699395,38.67993463791439,35.66761046114727,32.727508150451015,29.86902563132744,27.1010738347267,24.432076697048092,21.86997116013937,19.422207171296986,17.095747683266246,14.897068654241016,12.832159047864094,10.906520833226622,9.125168984868727,7.492631482779355,6.0129493123956665,4.689676464604013,3.525879935739372,2.524139727585107,1.6865488473738703,1.0147133077863528,0.5097521269523655,0.17229732845061782,0.002493941307823669,0.0,0.16398654445181743,0.4931376200363674,0.985650277575824,1.6392345733405738,2.4511135690502206,3.4180233318729796,4.5362129344253574,5.8014444547730895,7.208992976430408,8.753646588360155,10.42970638497364,12.230986466132,14.15081393714375,16.182028908766434,18.316984497207105,20.547546824120605,22.86509501661084,25.26052120723054,27.724230533981025,30.246141140312073,32.815684175122406,35.42180379275999,38.05295715301993,40.697114421148264,43.341758767837774,45.97388636923113,48.58000640691879,51.146141067940974,53.657825544785545,56.10010803539056,58.457549743140916,60.71422487687107,62.853720650864716,64.85913728485336,66.71308800401853,68.39769903898811,69.89460962584182,-65.69351293645369,-0.3013782001941453,-0.11324930452395882,model B,gamma,windows 2000,0.8944251966348491,-0.7825258539717652,22.0,48.0,-79.0545445139102
20,Rockwidget Boterson,74.0,39.466350673030895,47.24314389319478,54.38780085628749,60.9213828635494,66.86500785827816,72.23982377060547,77.06698243961118,81.36761411277492,85.16280252276482,88.47356054156408,91.32080641193447,93.72534055621755,95.70782296247296,97.28875114795456,98.48843869992346,99.32699439379867,99.82430188864535,100.0,99.87346355003326,99.46378479505042,98.78975543032861,97.86984917229196,96.72220491802406,95.36461048211756,93.8144869108614,92.08887337376524,90.20441263242151,88.17733708670468,86.02345539830795,83.75813969161725,81.39631333192287,78.95243928096828,76.44050902983629,73.87403210917282,71.26602617674787,68.62900768235396,65.97498311004185,63.315440797693945,60.66134333393468,58.02312053237861,55.4106629832158,52.83331618213437,50.29987523658102,47.81858014935804,45.39711167955881,43.042587780839796,40.76156061703001,38.560014155078804,36.443362335339664,34.41644781919223,32.48354131400195,30.64834147541628,28.913975386998708,27.28299961720068,25.757401853669826,24.338603114896586,23.027460539197126,21.824270751035577,20.72877380468107,19.740157705204318,18.857063506810277,18.077590988509236,17.39930490712391,16.819241827635807,16.333917530866906,15.939334998500646,15.630992975438323,15.403895109495707,15.252559668432722,15.171029834326028,15.152884575273639,15.19125009444041,15.278811856440008,15.407827191054292,15.570138474288104,15.757186886765911,15.960026749461198,16.169340436766316,16.37545386689749,16.56835256964048,16.737698331428078,16.872846417761995,16.96286337296671,16.996545397282375,16.96243730129595,16.84885203770918,16.643890810443942,16.335463761083414,15.91131123265345,15.35902561074082,14.666073741945784,13.819819929676072,12.807549507276079,11.616492988493123,10.23385079528205,8.646818562948665,6.84261302262575,4.80849846109286,2.531813757927541,0.0,-89.10194704616808,0.2981715159443409,0.42587168372472683,model E,kappa,v2.0,1.4983214815573969,-1.5680838404200925,25.0,90.0,-23.998109988164927
21,Pushpulverizer Botberg I,27.0,44.7820676670875,50.25776164354756,55.406243289654654,60.23422605551417,64.74842339123154,68.95554874691216,72.86231557266143,76.47543731858477,79.80162743478758,82.84759937137525,85.62006657845325,88.1257425061269,90.37134060450168,92.36357432368298,94.10915711377619,95.61480242488675,96.88722370712001,97.93313441058146,98.7592479853764,99.37227788161034,99.77893754938866,99.98594043881674,100.0,99.82782968304384,99.4761429380537,98.95165321513494,98.26107396439303,97.41111863593332,96.40850067986125,95.2599335462822,93.97213068530162,92.55180554702488,91.0056715815574,89.34044223900459,87.56283096947186,85.67955122306465,83.69731644988828,81.62284010004824,79.46283562364988,77.2240164707987,74.91309609159998,72.53678793615923,70.10180545458181,67.6148620969731,65.0826713134386,62.51194655408364,59.90940126901367,57.28174890833409,54.63570292215027,51.97797676056764,49.315283873691605,46.654337711627576,44.00185172448101,41.36453936235721,38.74911407536176,36.162289313599835,33.61077852717699,31.101295166198682,28.640552680770153,26.235264520996935,23.892144136984346,21.617904978837927,19.419260496662915,17.302924140564897,15.275609360649131,13.344029607021085,11.5148983297862,9.794928979049857,8.190835004917448,6.7093298574943825,5.35712698688612,4.140939843197968,3.06748187653544,2.1434665370038384,1.3756072747086168,0.7706175397552953,0.335210782249063,0.07610045229555336,0.0,0.11362287546792951,0.4236825288046319,0.9368924101155717,1.6599659695062754,2.5996166570819765,3.762557922948135,5.155503217210169,6.785165989973538,8.658259691343533,10.781497771425624,13.161593680325273,15.805260868147958,18.71921278499877,21.910162880983368,25.384824606207108,29.149911410775577,33.2121367447938,37.57821405836737,42.25485680160171,47.248778424602285,52.56669237747459,-6.333802866116571,-0.2626014780986908,0.1685546964074127,model A,alpha,v0.5,0.8739442828758109,-0.9231571166496269,53.0,4.0,-100.0
22,Excahauler Botsky Jr.,70.0,50.721495218070075,57.904709434178905,64.42070638726854,70.29628550053948,75.55780250972039,80.23116946306827,84.34185472136843,87.91488295793445,90.97483515860823,93.5458486217599,95.65161695828796,97.31539009161911,98.55997425770842,99.40773200503921,99.88058219462307,100.0,99.78701690723811,99.26222071493393,98.44575553421224,97.3573217887261,96.01617621465688,94.44113186071425,92.65055808813615,90.66238057068877,88.4940812946667,86.16269855889266,83.68482697471791,81.07661746602174,78.3537772692118,75.53156993322418,72.62481531952304,69.64788960210106,66.61472526747896,63.538811114705986,60.43319225535954,57.31047011354525,54.18280242589725,51.061903241577845,47.959042922277476,44.88504814221523,41.850301888138155,38.86474345932173,35.937868467569714,33.078728837214136,30.295932805115555,27.597644920662123,24.991586045771218,22.485033354887793,20.08482033498541,17.797336785565946,15.628528818659376,13.583898858824025,11.668505643146776,9.886964221242266,8.243445955254023,6.74167851985334,5.384945902240189,4.176088402142849,3.1175026318173362,2.2111415160484906,1.4585142921494776,0.8606865099612107,0.4182800318537512,0.131473032724676,0.0,0.023151733634415486,0.19977534611027103,0.5282742624393542,1.0066082201601072,1.6322932693404508,2.402401772576514,3.3135624049922305,4.361960154240454,5.543336320501182,6.852988516484021,8.285770667426446,9.836093011093098,11.49792209777953,13.264780790306748,15.129748264025396,17.085460006815076,19.124107819081114,21.23743981376114,23.416760416317324,25.652930364741977,27.936366709555582,30.257042813806184,32.604488353071076,34.9677893154552,37.33558800159189,39.696083024643215,42.03702931029876,44.345738096776614,46.609076934824536,48.81346968771523,50.94489653125432,52.98889395377168,54.93055475612706,56.754528051709826,58.44501926643417,85.257377167681,-0.46779376719651755,0.10178707506079607,model A,alpha,v0.5,0.7385239869955096,-0.6206278839803248,43.0,0.0,-100.0
