id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,InfoCore Size,Arakyd Vocabulator Model,Axial Piston Model,Nanochip Model,Astrogation Buffer Length,Sonoreceptors,Repulsorlift Motor HP,Cranial Uplink Bandwidth,Polarity Sinks,AutoTerrain Tread Count,Productivity
10,Wallhauler Botski I,43.0,64.80932514570681,72.61958715745988,79.30643926687584,84.93482233799516,89.56887669691388,93.27183518072914,96.10592076109324,98.13224874237616,99.4107335344363,100.0,99.95729937664936,99.3384297734184,98.19766124199793,96.58766542254868,94.55944976412295,92.16229631969462,89.44370511579785,86.44934209677406,83.22299164362725,79.80651366748803,76.23980527768597,72.56076702443045,68.8052737160998,65.00714981113931,61.198149384567,57.40794066908864,53.66409517082067,49.992081359621764,46.41526293403283,42.95490166082544,39.63016478915889,36.458137039345296,33.45383716622351,30.630239097141732,27.998297644547637,25.56697879318802,23.34329456191621,21.332342440108384,19.537349398687486,17.959720475757436,16.599091936843028,15.453389009741104,14.518888193978361,13.790284144878445,13.26076113223644,12.922069073603899,12.764604142179664,12.777493949311614,12.948687301604814,13.265048532640078,13.712456409298607,14.275907612698175,14.939624793734128,15.687169203232143,16.501557896707688,17.36538551373421,18.260950631919393,19.170386695490528,20.075797518489992,20.959397362573508,21.80365558942447,22.591445887770217,23.306200075011716,23.932066473457535,24.454072861169312,24.85829399741438,25.132023722726558,25.263951633576358,25.244344331648577,25.065231247730924,24.720595040204536,24.20656656815392,23.52162443907325,22.66679913119047,21.645881690392198,20.465637001767433,19.136021635745625,17.67040626885901,16.08580267909813,14.403095315887018,12.647277444661848,10.847691866058614,9.038276209711434,7.257812802654154,5.55018311233799,3.964626764249287,2.556005134142638,1.385069514879247,0.5187338578737883,0.030352089148263206,0.0,0.5147617122719016,1.6690207182344319,3.564755495071465,6.311839693987048,10.028346903899179,14.840859989769156,20.884785005511823,28.304669681533795,37.25452648687485,-92.08186775570995,model B,zeta,v0.5,1.236837297755991,-1.1110699750093551,0.22391759739884437,-0.18422341332546968,1.0,44.0,67.8848563653654
11,Waterborer Boterson II,35.0,82.49129408105382,85.91231340119798,88.8815508107043,91.42891656916544,93.58375783645472,95.37480421215498,96.83011606576844,97.97703565770792,98.84214105106966,99.45120281418696,99.82914351396556,100.0,99.98688847947146,99.81197238282695,99.49643302023958,99.06044302885026,98.52314261079084,97.90261856198839,97.21588609175062,96.47887343313309,95.70640924408723,94.91221279938986,94.10888697335416,93.30791401332161,92.51965410393561,91.75334672219606,91.01711478329543,90.31797157723615,89.66183049622924,89.05351755287415,88.49678668912013,87.99433787600873,87.54783800419771,87.15794456526604,86.8243321238004,86.5457215802632,86.31991222464124,86.1438165808763,86.01349804207686,85.92421129651093,85.87044554438027,85.8459705053762,85.84388521701631,85.85666962376254,85.87623895692109,85.89400090532268,85.90091557678484,85.88755825035541,85.84418491933722,85.76080062509392,85.62723058163748,85.4331940909964,85.16838124936625,84.82253244404046,84.38552064112258,83.84743646402096,83.19867606272283,82.43003177385131,81.53278557150323,80.49880530886779,79.32064375062681,77.99164039613711,76.50602609339252,74.85903044376873,73.04699199754819,71.06747124022793,68.91936636960692,66.6030318636555,64.12039983916654,61.47510420118755,58.6726075832332,55.72033107828128,52.62778676054679,49.4067129980425,46.07121255591264,42.63789349055743,39.126012834531934,35.55762307222797,31.95772140634033,28.3544018151091,24.779009900347756,21.266300526249918,17.854598248979844,14.585960537040963,11.50634378242788,8.665772102560227,6.118508932994966,3.923231410925225,2.143207549453134,0.8464762026494744,0.10602982139613,0.0,0.6118458136031801,2.03054494635918,4.3507876104007055,7.673173255588075,12.104410070030289,17.75751727139919,24.752030189015727,33.2142081367245,39.90592551937064,model E,alpha,windows 2000,1.198189102405175,-1.1916005716880946,0.05215434896406196,-0.11111685701328178,3.0,86.0,10.153822994392925
12,Pulldigger Botski,31.0,65.22616802648665,67.72894007497126,69.58133326823597,70.83544894861073,71.54121642031453,71.74643414328085,71.49681092698337,70.83600712426151,69.80567582514597,68.44550405068435,66.7932539467667,64.88480397795114,62.75419012128944,60.43364706015257,57.95364937805627,55.342952752486696,52.62863514872589,49.83613801367751,46.989307469692285,44.11043550839364,41.22030118450329,38.3382118096668,35.482044146279186,32.66828560131047,29.912075420131295,27.227245880338447,24.626363485580484,22.12077015938333,19.720624438975822,17.43494266911528,15.271640195913106,13.237572560660471,11.338576693653552,9.579512108019623,7.964302093542247,6.495974910486889,5.176704983426673,4.007854095067926,2.990012580075629,2.1230405188990513,1.4061089315973943,0.8377409716652992,0.4158531198585237,0.13779637801934744,0.00039746290238639684,0.0,0.1325057173678905,0.39341563945071,0.7778712809077786,1.280695840438172,1.8964353946072487,2.6194000916711735,3.4437053454030218,4.363313028918534,5.372072668501256,6.463762637428207,7.632131349796439,8.870938454346335,10.173996028290066,11.535209771134651,12.948620198508934,14.408443835989315,15.909114412924394,17.445324056260795,19.012064484369425,20.60466820087088,22.218849688459212,23.850746602731306,25.496960966008487,27.15460036116421,28.821319125450138,30.49535954431855,32.17559304525368,33.86156139159022,35.5535178763447,37.252468516038725,38.960213244523565,40.67938710680809,42.41350145288185,44.16698513154389,45.94522568422325,47.754610538811285,49.60256820348143,51.49760946051652,53.44936856013768,55.468644414323364,57.56744179064195,59.75901250607015,62.05789662082679,64.47996363219184,67.04245366833332,69.76401868213603,72.6647636450215,75.7662877407813,79.09172555939486,82.6657882908593,86.5148049190158,90.66676341537101,95.1513519329249,100.0,-11.175103940190326,model C,kappa,v1.5,1.7203008784890992,-1.7300371940643766,0.5805546081848516,-0.47464332559587086,53.0,5.0,56.035231417658736
13,Excaborer Botchik II,43.0,100.0,88.73598425035075,78.6047726024787,69.5500843184693,61.51681031693707,54.4510131730257,48.299927118407865,43.011958041285446,38.536683486389364,34.82485265497966,31.82838640484546,29.50037725030501,27.795089362205633,26.667958567923755,26.07559235136488,25.97576985296367,26.32744186968386,27.09073085501822,28.226930918988735,29.698507828146358,31.469099005571266,33.50351353087263,35.767732140188826,38.22890722618719,40.855362838064316,43.61659468154575,46.483270118886274,49.42722816886959,52.42147950680868,55.44020646454554,58.45876303045132,61.45367484942614,64.40263922289931,67.28452510882931,70.07937312170354,72.76839553253863,75.33397626888039,77.75967091480332,80.03020671091164,82.13148255433818,84.05056899874506,85.77570825432346,87.29631418779371,88.60297232240517,89.68743983793618,90.54264557069462,91.1626900135169,91.54284531576887,91.67955528334551,91.57043537867071,91.21427272069765,90.61102608490836,89.76182590331416,88.66897426445539,87.33594491340149,85.76738325175133,83.96910633763243,81.94810288570126,79.71253326714375,77.27172950967545,74.63619529753979,71.81760597150983,68.8288085288883,65.68382162350653,62.39783556572496,58.98721232243265,55.46948551704847,51.86336042952085,48.18871399632588,44.46659481046973,40.71922312148726,36.96999083544284,33.24346151493015,29.565370379070384,25.96262430351601,22.463301820447366,19.096653118573727,15.893100043134087,12.88423609589588,10.102826435156825,7.582807875743064,5.3592888890081465,3.468549602837266,1.9480418016445344,0.8363889263720065,0.17338607449007762,0.0,0.3583691134325216,1.2918034818455195,2.8447848288260773,5.062966534492629,7.993173635491065,11.683402824996543,16.1828224527119,21.541772524872687,27.81176470424113,35.04548231010717,43.296780318293045,52.62068536114789,63.073395727551805,52.55651850769439,model E,alpha,windows 2000,1.0062120477223777,-1.053035368325178,-0.11956071022017088,0.18590172401593247,90.0,78.0,-94.53475127681054
14,Pullhauler Botsky,43.0,79.24103331509083,77.81989216813578,76.35029637567543,74.8378557709244,73.2878694516526,71.70533537615225,70.09495995920531,68.46116766805058,66.80811061835105,65.13967817016109,63.45950652389357,61.77098831628736,60.077282216374286,58.38132252144656,56.685828753023934,54.99331525282095,53.30610077871416,51.626318100709426,49.95592359690907,48.29670684947916,46.65030024061677,45.018188548517166,43.40171854334107,41.802108583181855,40.220458210032874,38.6577577457546,37.11489788804193,35.592679306391354,34.09182223806828,32.61297608407418,31.15672900511391,29.723617517562868,28.3141360894343,26.928746736346483,25.567888617489988,24.23198763159493,22.92146601289817,21.636751927110584,20.37828906738426,19.146546250279798,17.94202701173347,16.765279203024523,15.616904586742391,14.497568432753896,13.408009114170543,12.349047703315746,11.321597567692004,10.326673965948235,9.365403643846925,8.439034430231436,7.54894483299315,6.696653635038839,5.8838294902577815,5.1123005194890325,4.3840639064887155,3.7012954938971845,3.066359379206306,2.48181751072665,1.9504392835548168,1.4752111355405617,1.0593461432541214,0.7062936179533942,0.41974870155122224,0.20366196258260802,0.062248992171861695,0.0,0.021689410271904706,0.13238545768357748,0.33745978338931065,0.6425970309689659,1.0538044423952648,1.5774214540009606,2.22012929244609,2.988960570685209,3.89130888393463,4.934938405639716,6.127993483441967,7.479008235146431,8.996916144688859,10.691059658102844,12.571199779487305,14.647525666973543,16.93066422869236,19.4316897187417,22.162133333153474,25.133992805860867,28.359742004666032,31.852340527206565,35.625243296923244,39.69241015902721,44.06831547646723,48.76795772589682,53.80686909364113,59.20112507166533,64.9673540535405,71.12274693041151,77.68506668696435,84.67265799739326,92.10445682136775,100.0,65.71776965986672,model D,beta,v1.0,1.5196196551142802,-1.4532758058851978,0.34937964525221904,-0.37772217626320426,4.0,67.0,47.259850282846855
15,Wallminer Botberg Jr.,61.0,67.72794771116784,74.06194603611392,79.59210813545248,84.36079450933094,88.40991019674735,91.7808367631072,94.51436711143124,96.65064311721292,98.22909608692677,99.28839004018664,99.86636781555461,100.0,99.72533668200879,99.07746202834338,98.0904516844527,96.79733299853262,95.2300480692366,93.41941961703675,91.39511967923539,89.1856411286265,86.81827201580799,84.31907273514395,81.71285601437732,79.02316972789302,76.27228253363121,73.48117233365113,70.66951755834481,67.8556912743016,65.05675811582302,62.28847404008718,59.56528890596484,56.900351876484415,54.30551964494828,51.791367484699045,49.36720312253603,47.04108343578241,44.819833973002446,42.70907129836896,40.71322815968144,38.835581480034236,37.07828317313515,35.44239378227434,33.92791894294368,32.53384866910614,31.25819946311602,30.09805924928866,29.04963513112162,28.108303972164926,27.268665800542948,26.524600037125488,25.869324547349592,25.295457516692082,24.795082149791977,24.359814193223386,23.9808722819181,23.649151109240275,23.355297420709068,23.08978883137373,22.843015466837276,22.605364427931697,22.367307079043925,22.119489160089966,21.852823722140325,21.558586886699118,21.22851642862647,20.85491318271873,20.43074527393309,19.9497551712669,19.40656956528437,18.796812069294035,18.117218744179915,17.365756446877267,16.5417440025022,15.645976200132608,14.680850612237567,13.650497237754927,12.560910968825151,11.420086881170475,10.238158348124937,9.027537978317564,7.80306137700279,6.58213373104274,5.384879217541428,4.234293236123878,3.1563974648714654,2.1803977399055916,1.3388447586206993,0.6677976065668747,0.2069901079871054,0.0,0.09442093043270819,0.5420372793115663,1.3990018039935943,2.7260161079540914,4.588513933221181,7.056847276465243,10.206475328732992,14.118156238836132,18.87814170039007,24.578374362500288,20.514689890678,model B,zeta,v0.5,1.2224801958160028,-1.094845698502946,0.18086855369736826,-0.10641454980949362,16.0,46.0,68.1181022872463
16,Stonewidget Botberg,30.0,3.320106446528661,13.58936937951711,23.151456418355654,32.030104959651204,40.248711810577966,47.83033318887732,54.79768472285797,61.17314145139583,66.97873782393407,72.23616770048308,76.96678435162056,81.19160045849141,84.93128811280779,88.20617881684913,91.0362634834621,93.44119243606059,95.44027540862574,97.05248154570603,98.29643940241706,99.19043694444176,99.75242154803026,100.0,99.95043849773563,99.62066264918903,99.02725747287937,98.18646739789311,97.11419626388376,95.82600732107231,94.33712323024693,92.66242606276298,90.8164573005431,88.81341783607718,86.66716797242245,84.39122742320316,81.99877531261104,79.50265017540505,76.91534995691126,74.24903201302295,71.51551311020089,68.72626942547303,65.8924365464343,63.02480947124729,60.13384260864147,57.229649777913764,54.3220042089284,51.42033854211672,48.53374482847733,45.67097452957613,42.84043851754619,40.050207075087954,37.30800989546899,34.62123608252422,31.996934150655697,29.44181202483295,26.962237040592445,24.564235944038195,22.253494891841182,20.03535945123981,17.914834600039743,15.896584726613899,13.984933629902235,12.18386451941206,10.497020015218444,8.927702147962675,7.478872358854237,6.153151499669318,4.952819832751684,3.87981703101192,2.9357421779285238,2.1218537675466735,1.43906970447868,0.8879673039047997,0.46878329157208354,0.18141380379493888,0.025414387454657992,0.0,0.10404500944751645,0.3360831943804915,0.6943077439495933,1.1765712578720489,1.7803857464335573,2.5029226304863905,3.341012741449941,4.2911463213113805,5.349473022624307,6.511801908510111,7.773601452658048,9.129999539323439,10.575783463329124,12.105399930065811,13.712955055491632,15.392214366130414,17.1366027990746,18.93920470198345,20.792763833083615,22.689683361169482,24.622025865601405,26.581513336307445,28.55952717378425,30.547108189093723,0.983623778812472,model C,kappa,v1.5,1.9103407789028768,-1.8410170766660268,0.4841474307419151,-0.43943430804900574,50.0,63.0,18.02464360584643
17,Pushminer Botsky Jr.,79.0,72.98286829728448,75.03245094856227,76.58374433944998,77.69791706522336,78.43238781174988,78.84091944645662,78.97371310929834,78.87750230372536,78.59564698765152,78.16822766442215,77.63213947378208,77.02118628284347,76.36617477705387,75.6950085511642,75.03278220019652,74.40187541041226,73.82204705027995,73.31052926144325,72.88212154968895,72.54928487591489,72.32223574709793,72.2090403072618,72.21570842844524,72.34628780166987,72.60295802790809,72.98612470905104,73.49451353887672,74.12526439401775,74.87402542492944,75.73504714685765,76.70127653080687,77.76445109450806,78.91519299338667,80.14310311153066,81.43685515265821,82.78428973108599,84.17250846269692,85.58796805590808,87.01657440263895,88.44377666927912,89.85466138765618,91.23404654600384,92.56657567993003,93.83681196338436,95.0293322996266,96.12882141219453,97.1201659358714,97.9885485076546,98.71954185772324,99.29920290040606,99.7141668251494,99.95174118748547,100.0,99.84787782330035,99.48526385698291,98.90309603060243,98.0934550946377,97.04965871146253,95.76635554631108,94.23961935824644,92.4670430911302,90.44783296458753,88.18290256497848,85.67496693636318,82.9286366714702,79.95051200266742,76.74927689292407,73.33579312678641,69.7231944013387,65.92698041717473,61.96511096936636,57.85810003842803,53.62910988128873,49.304045122256525,44.91164684398956,40.48358667846232,36.054560897933015,31.66238450591346,27.34808532813385,23.15599810351522,19.133858575133882,15.332897581190247,11.807935145976698,8.61747457084842,5.82379652518373,3.4930531373629967,1.6953620857264602,0.5049006895458839,0.0,0.2632388911248002,1.3815381508004096,3.4462545717080344,6.553275042300505,10.803110637772717,16.300990711021303,23.156956983626287,31.48595763680592,41.40794140239107,53.04795165379754,66.53622049697707,-41.69759445521366,model E,alpha,windows 2000,1.0997314822230968,-1.0583699409621967,-0.06907505852886472,0.04708161795845432,65.0,84.0,-95.76335117249573
18,Waterhauler Boterson,48.0,100.0,95.46769838750218,91.05469278553373,86.76000010364781,82.58263725139767,78.52162113833647,74.57596867401742,70.74469676799374,67.02682232981863,63.421362269045254,59.92733349522686,56.543752917916635,53.26963744666777,50.10400399103349,47.04586946056697,44.09425076482143,41.248164813350066,38.50662851570608,35.868658781442676,33.333272520113056,30.899486641270435,28.566318054467978,26.332783669258912,24.197900395196452,22.160685141833785,20.2201548187241,18.37532633542063,16.625216601476545,14.968842526445073,13.405221019879384,11.933368991332728,10.552303350358253,9.26104100650921,8.058598869338763,6.9439938484001305,5.91624285324654,4.974362793431151,4.117370578507171,3.3442831180278243,2.654117321546301,2.0458900986157946,1.5186183587895121,1.071319011620676,0.7030089666624638,0.4127051334680975,0.19942442159075505,0.06218374058365837,0.0,0.01189010939297249,0.09687097831581265,0.2539595163216835,0.4821726329637923,0.7805272377953464,1.1480402403695973,1.5837285502396492,2.0866090769588124,2.6556987300801906,3.290014419157051,3.9885730537425856,4.750391543389942,5.574486797652389,6.459875726083116,7.405575238235287,8.41060224366214,9.47397365191691,10.594706372552688,11.771817315122814,13.004323389180374,14.29124150427864,15.631588569970772,17.024381495810005,18.468637191349504,19.96337256614252,21.507604529742235,23.100349991701787,24.74062586157454,26.42744904891352,28.159836463271997,29.936805014203188,31.757371611260304,33.620553163996505,35.525366581964995,37.47082877471905,39.45595665181176,41.47976712279649,43.54127709722626,45.63950348465435,47.77346319463396,49.942173136718296,52.144650220460555,54.379911355413924,56.64697345113166,58.94485341716692,61.27256816307295,63.629134598402814,66.0135696327099,68.42489017554736,70.86211313646831,73.32425542502598,75.81033395077357,-78.76870458616195,model C,kappa,v1.5,1.7007539753867502,-1.626023758137614,0.4625194853277346,-0.4958395770625146,18.0,2.0,56.42792742752094
19,Thumplift Boterson Jr.,64.0,63.855660425535255,63.76223466343463,63.92218746993448,64.30438234459992,64.87847716135353,65.6149866610381,66.48534157674789,67.46194439192898,68.51822173124837,69.62867338423189,70.76891796167097,71.91573518479815,73.04710480723168,74.14224216968864,75.1816303874671,76.14704917069704,77.02160027736014,77.78972959907831,78.43724587967124,78.95133606648255,79.32057729447499,79.53494550309432,79.58582068590209,79.4659887729773,79.16964014608676,78.6923647866244,78.0311440563194,77.18433911071311,76.15167594540486,74.93422707506653,73.53438984522597,71.95586137681939,70.20361014351234,68.2838441817898,66.2039759338148,63.97258372305625,61.59936986268518,59.09511539674005,56.4716314740611,53.74170735499302,50.91905505085691,48.018250596190775,45.054671953759126,42.044433552331135,39.004317457227934,35.951701173638405,32.904482082703986,29.88099851037237,26.89994742901997,23.980298791843254,21.141206500018665,18.40191600263171,15.781668529375015,13.29960195601459,10.974648302625296,8.825427864595458,6.870139976399768,5.126450408141442,3.611375394862488,2.341162298624146,1.3311669033548583,0.5957273424675025,0.1480346592460428,0.0,0.16211843998822692,0.6433294421119508,1.450873948376403,2.590148104119927,4.064553615014919,5.875344736834311,8.021471897988903,10.499421954833691,13.303055079740703,16.42343828194423,19.84867556115159,23.56373469392509,27.550270652830438,31.786445658357493,36.24674586360547,40.90179467174088,45.71816268622276,50.65817429379478,55.67971088025047,60.736010678963346,65.77546525218764,70.74141260512832,75.57192693277786,80.1996049995258,84.55134915153107,88.54814696186905,92.10484750844603,95.1299342846774,97.5252947429433,99.18598647080631,100.0,99.84801824818884,98.60317259349137,96.13079558177964,92.28817026673902,86.9242761827038,19.78286219627543,model C,kappa,v1.5,1.8626478690236161,-1.7073779935135145,0.3954493429388461,-0.4219546652083526,37.0,46.0,66.41823283400363
20,Extrahauler Botsky II,64.0,63.01597294034696,59.180288105042465,55.917169778840695,53.19732466882531,50.991561761893436,49.270834064930014,48.006279284095925,47.169259443230025,46.73139944136501,46.664624549357185,46.94119684563013,47.533750591032096,48.41532654280748,49.55940520768194,50.93993903406159,52.53138354334591,54.30872740035454,56.2475214228681,58.32390653028261,60.514640631378015,62.7971244512005,65.1494262970586,67.55030576363325,69.97923637720172,72.41642717897537,74.8428432475513,77.24022516047782,79.59110739493394,81.87883566752238,84.08758321317698,86.20236600318344,88.20905690231436,90.09439876507776,91.84601647107976,93.45242789950112,94.90305384268743,96.18822685885317,97.2991990639003,98.22814886234939,98.9681866173861,99.51335926002052,99.85865383736066,100.0,99.93427142851867,99.65928619909867,99.17380608825248,98.47753481666662,97.5711152321576,96.45612543174322,95.13507382282663,93.61139312349486,91.88943330193044,89.9744534549386,87.87261262558617,85.59095955995599,83.13742140301409,80.52079133359172,77.75071513848066,74.83767672564218,71.79298257653036,68.62874513752952,65.35786515050404,61.994012922464634,58.55160853434538,55.0458009888972,51.49244629769419,47.90808450725337,44.30991566426896,40.71577471996054,37.14410537353463,33.61393285476048,30.144835645659608,26.75691614130909,23.47077024975955,20.307455931064784,17.288460675428773,14.435667920462983,11.771322407560248,9.317994477379814,7.09854330445026,5.1360790708817525,3.453924079194689,2.0755728042636314,1.0246508843696873,0.3248730513741403,0.0,0.07379419622977951,0.5699746248176362,1.5121704759138737,2.9238737708042906,4.828390926764828,7.248793261025421,10.207866433853189,13.72805883074614,17.83142888374261,22.53959133184242,27.87366242054273,33.854204040490906,40.50116680524601,47.833832068155616,-36.69838241512253,model C,kappa,v1.5,1.7647573381651573,-1.6511728444660398,0.3620481410049529,-0.3529774913396607,32.0,75.0,19.9922384141561
21,Firewalker Botski,99.0,3.7210331322581163,11.905931596353971,19.665489605264433,27.008056103118932,33.9419800340469,40.475610342177745,46.61729597164092,52.37538586656581,57.75822897108185,62.77417422931849,67.43157058540507,71.73876698347112,75.70411236764603,79.3359556820592,82.64264587084004,85.63253187811797,88.31396264802248,90.69528712468295,92.78485425222878,94.59101297478941,96.12211223649429,97.3865009814728,98.39252815385441,99.14854269776852,99.66289355734452,99.94392967671185,100.0,99.83945347133827,99.47063903485619,98.90190563468315,98.14160221494855,97.19807771978184,96.07968109331243,94.79476127966971,93.3516672229832,91.75874786738221,90.02435215699623,88.15682903595466,86.16452744838695,84.0557963384225,81.83898465019071,79.52244132782106,77.11451531544289,74.62355555718571,72.05791099717896,69.42593057955187,66.7359632484341,63.996357947955,61.2154636222439,58.401629215430304,55.56320367164365,52.70853593501329,49.845974949668744,46.983869659739376,44.13056900935452,41.29442194264376,38.48377740373645,35.70698433676193,32.972391685849836,30.28834839512939,27.66320340873009,25.10530567078143,22.623004125412656,20.22464771675328,17.91858538893282,15.713166086080612,13.616738752325983,11.637652331798533,9.78425576862761,8.064898006942615,6.487927990872986,5.061694664548248,3.7945469720975025,2.694833857650597,1.770904265336754,1.0311071392851618,0.48379142362568955,0.1373060624875252,0.0,0.08022218029287552,0.38632154749522024,0.9266470457364611,1.7095476191463714,2.743372211854008,4.03646976798893,5.597189231680562,7.4338795470584405,9.55488965825173,11.96856850939013,14.683265044602924,17.707328208019387,21.04910694376923,24.71695019598187,28.719206908786315,33.064226026312404,37.76035649268959,42.81594725204682,48.239347248514115,54.038905426220616,60.22297072929571,79.29989350188094,model C,kappa,v1.5,1.9175792024104492,-1.8861505857146288,0.5065447744677587,-0.45074500591966793,91.0,58.0,-29.781262582201535
22,Stoneborer Botsky I,31.0,66.11357402620615,57.81477473066522,50.692132960066004,44.66839781437172,39.66885879563637,35.62131309121739,32.45603285698848,30.105732500552236,28.505535964452882,27.59294400938898,27.30780149742612,27.592264675209716,28.390768457177636,29.649993708772914,31.31883452965653,33.34836553692004,35.69180914829836,38.304502865382474,41.14386655683202,44.169369741588234,47.342498872086466,50.62672461746898,53.98746914679761,57.39207341226652,60.809764432415015,64.21162257534002,67.57054884190885,70.8612321489723,74.06011661257665,77.1453688311771,80.09684516885011,82.8960590385059,85.52614818510166,87.97184196885406,90.21942864845184,92.25672266426866,94.07303192157562,95.65912507375425,97.00719880550942,98.11084511608087,98.96501860245763,99.56600374258939,99.91138217860023,100.0,99.83193502689845,99.40846409321699,98.73203032990216,97.8062104481377,96.63568202255739,95.22619077445808,93.58451785501174,91.71844712847947,89.6367324554221,87.34906497591574,84.86604039276119,82.19912625469993,79.36062923962444,76.36366243779199,73.22211263503704,69.95060759598408,66.56448334725995,63.07975146070836,59.513066336598605,55.881692486842425,52.20347181820538,48.49679091551944,44.780548324893594,41.07412183693063,37.39733576993693,33.770428253135435,30.214018509879644,26.749074140866213,23.396878407345273,20.178997514337034,17.117247893839952,14.233663488048476,11.550463032560588,9.090017339595336,6.8748165812013555,4.927437572473425,3.2705110547611063,1.9266889788861623,0.9186117883512394,0.2688757025537102,0.0,0.1343943015154448,0.6943258534585207,1.7018868109380432,3.178961521014666,5.147193805926302,7.627954246291467,10.642307464325732,14.210979407055458,18.354324629529888,23.092293578030006,28.44439987328702,34.42968759369119,41.0666985585083,48.373439611087036,56.36734990207673,-11.234947935916523,model D,beta,v1.0,1.4952269169232446,-1.5369754623723382,0.13914762459786,-0.12355440723454716,86.0,94.0,-100.0
