id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Nanochip Model,Polarity Sinks,Arakyd Vocabulator Model,Axial Piston Model,InfoCore Size,Repulsorlift Motor HP,Astrogation Buffer Length,Sonoreceptors,Cranial Uplink Bandwidth,AutoTerrain Tread Count,Productivity
10,Pullwidget Botski I,25.0,10.671944915634667,9.735589090685586,9.288223226643648,9.296661494490866,9.728508760750689,10.552160587488006,11.736803232309141,13.252413648361868,15.06975948433539,17.16039908446036,19.496681488508855,22.051746431794403,24.79952434517197,27.71473635503796,30.77289428333022,33.95030064752804,37.224048660652116,40.57202223126464,43.97289596346919,47.40613515691082,50.85199580677598,54.29152460379266,57.706558934230145,61.07972687989927,64.39444721815228,67.63492942188282,70.78617365952603,73.83397079505846,76.76490238799808,79.56634069340438,82.22644866187821,84.73417993956186,87.07927886813911,89.25228048483514,91.24451052241656,93.04808540919151,94.65591226900946,96.06168892126131,97.25990388087953,98.24583635833788,99.01555625965172,99.56592418637769,99.89459143561388,100.0,99.88138256771698,99.53876252248733,98.97295394357502,98.18556160578528,97.17898097946482,95.95639823050219,94.52179022032674,92.87992450590966,91.03635933976358,88.99744366994227,86.77031714004137,84.36291008919767,81.78394355208944,79.0429292589364,76.15016963549984,73.11675780308217,69.95457757852766,66.67630347422174,63.295400698091285,59.82612515360467,56.28352343977186,52.68343285114386,49.04248137781361,45.37808770541508,41.70846121512374,38.05260198365703,34.430300783273104,30.862139081771506,27.369489042494422,23.974513524323747,20.700166081684408,17.570190964541492,14.609123118402294,11.842288184315299,9.295802498870922,6.996573094199721,4.972297697975168,3.251464733411568,1.8633533192641791,0.8380332698304157,0.20636509494931773,0.0,0.25137988590465044,0.9937373491262055,2.261095681668521,4.088268871077632,6.5108616004410615,9.565269248387215,13.288677889086204,17.71906429224958,22.895195923130647,28.856630942523243,35.64371820676385,43.29759726772946,51.86019837283885,61.37424246505216,model D,0.7355496992140877,gamma,v0.5,0.3113892250149318,0.2077585816557631,0.536871552890564,-0.5338784988389514,40.0,64.0,7.730960527455139
11,Waterdigger Botsky Jr.,62.0,0.0,7.729910207089211,15.073501627395045,22.040212487901865,28.639401911944372,34.88034991920765,40.77225742572713,46.32424624388861,51.545359082428256,56.44455954643255,61.0307321373384,65.312682252933,69.29913618735401,72.99874113108933,76.42006517097725,79.57159729020651,82.46174736831607,85.0988461811954,87.4911454010842,89.64681759657259,91.57395623260105,93.2805756704604,94.77461116779182,96.06391887858689,97.1562758531875,98.05938003828594,98.78085027692481,99.32822630849715,99.70896876874626,99.93045918976586,100.0,99.92481452424315,99.71204698364005,99.3687624956859,98.90194707422617,98.3185076294567,97.62527196792382,96.828988792524,95.93632770250426,94.95387919346197,93.88815465734459,92.74558638245033,91.53252755342749,90.2552522512748,88.91995545334143,87.53275303332687,86.09968176128082,84.62669930360357,83.1196842230456,81.58443597870783,80.02667492604157,78.45204231684836,76.86610029928029,75.27433191783963,73.68214111337905,72.09485272310171,70.51771248056087,68.95588701566055,67.4144638546547,65.89845142014788,64.41277903109504,62.96229690280111,61.551776146922,60.18590877146347,58.86930768078194,57.60650667558398,56.4019604529266,55.260044606217186,54.18505562521351,53.18121089602366,52.25264870110616,51.40342821926962,50.63752952567343,49.95885359182697,49.37122228559039,48.87837837117361,48.4839855091375,48.19162825639294,48.004812066201204,47.92696328817419,47.96142916827361,48.1114778488123,48.380298368452614,48.771000662208095,49.28661556144199,49.93009479386809,50.70431098355073,51.61205765090454,52.6560492126944,53.83892098203547,55.16322916839371,56.63145087758483,58.245984111775165,60.009147769481906,61.92318164557149,63.99024643126195,66.2124237141207,68.59171597806622,71.13004660336692,73.82925986664152,model D,0.9084134955530283,gamma,v0.5,0.3529160444412491,0.48518368450572263,0.7366250862266204,-0.7112072193305282,51.0,91.0,-60.29805534722786
12,Pullwidget Botson Jr.,34.0,1.1821580315193359,0.4219006100580822,0.0351147325463758,0.0,0.29521742918192956,0.8998894526023279,1.7935999185185552,2.956394090935162,4.368778649603888,6.011721690023669,7.866652723440631,9.915462676848094,12.14050389298657,14.524590130343768,17.050996563154555,19.703459781401055,22.466177790812523,25.323810012865444,28.261477284783474,31.264761859537483,34.319707405845485,37.41281900817275,40.5310631667317,43.661867797481975,46.79312223213036,49.91317721813089,53.01084491868476,56.07539891274035,59.09657419499326,62.064567175886275,64.97003568160933,67.8040989540996,70.55833765104147,73.22479384586644,75.79597102775328,78.26483410162791,80.62480938816346,82.86978462378022,84.99410896064572,86.99259296667462,88.86050862552888,90.5935893366175,92.18802991509682,93.64048659187027,94.94807701358853,96.10838024264947,97.1194367571981,97.97974845112664,98.68827863407455,99.24445203142845,99.6481547843221,99.89973444963658,100.0,99.95022182378796,99.7521317251227,99.40792292387425,98.92025005565948,98.29222917184255,97.52743773953486,96.6299146415949,95.60416017662833,94.45513605898836,93.18826541877469,91.80943280183493,90.32498416976358,88.74172689990208,87.06692978533962,85.30832303491216,83.4740982732028,81.57290854054231,79.61386829300822,77.60655340242518,75.56100115636568,73.48771025814833,71.39764082684019,69.30221439725449,67.21331391995193,65.14328376124084,63.10492970317634,61.111518943560526,59.17678009594367,57.314903189621525,55.54053966963881,53.86880239678666,52.31526564760283,50.89596511437341,49.627397905131026,48.5265225436556,47.610758969473906,46.89798853786074,46.40655401983747,46.15525960217257,46.16337088738193,46.450614893728776,47.03718005522344,47.943716221623326,49.191334658432915,50.801608046904235,52.79657048403633,55.19871748257499,model D,0.7711927671693735,gamma,v0.5,0.38256403922552384,0.33921875474281094,0.7658970889597913,-0.813234032382048,18.0,90.0,8.51468794482416
13,Extradigger Botsky II,22.0,0.0,6.6858046910768065,13.093006390806892,19.22651659732364,25.0912379359344,30.692064159120424,36.03388014653694,41.12156190501309,45.959976568551966,50.55398239833062,54.90842878270003,59.028156237185115,62.917996404484725,66.58277205447165,70.02729708419267,73.25637651786843,76.27480650689358,79.08737432983669,81.69885839244021,84.11402822762068,86.33764449546841,88.37445898324778,90.22921460539702,91.90664540352839,93.41147654642799,94.74842433005597,95.92219617754633,96.93749063920706,97.79899739252004,98.51139724214121,99.0793621199003,99.50755508480106,99.8006303230212,99.96323314791232,100.0,99.91555844698374,99.714527183737,99.4015160323071,98.98112594191548,98.45794898895733,97.83656837700188,97.1215584367923,96.31748462624566,95.42890353045304,94.46036286167929,93.41640145936348,92.30154929011843,91.12032744773084,89.87724815316159,88.57681475454528,87.22352172719059,85.82185467357995,84.37629032336999,82.89129653339116,81.37133228764772,79.82084769731821,78.24428400075469,76.64607356348344,75.03063987820468,73.40239756479244,71.76575237029473,70.1251011689336,68.48483196210483,66.84932387837847,65.22294717349814,63.61006323038172,62.015024559120846,60.44217479698104,58.89584870840201,57.38037218499715,55.90006224555398,54.45922703603389,53.06216582957204,51.713169026477956,50.416518154234666,49.17648586749932,47.99733594810313,46.883323305051,45.83869397452205,44.867685119869044,43.97452503161891,43.16343312747247,42.43861995230442,41.804287178163385,41.264627604272164,40.823825157027045,40.486054889998776,40.255482983931756,40.13626674674432,40.13255461352874,40.248486146551386,40.48819203525235,40.855794096246015,41.35540527332006,41.991129637436984,42.76706238673241,43.687289846516435,44.755889469272866,45.976929834659344,47.35447064950799,model A,0.8197180856276968,alpha,v1.5,0.19440518985716174,0.21942573671402268,0.4995196277523509,-0.519312229945524,41.0,0.0,45.48740483705113
14,Walldigger Botberg Jr.,31.0,3.135800229195201,6.756394739072796,10.272243420963973,13.686647037008129,17.002807747641242,20.223829111595844,23.352716085901054,26.392375025882558,29.345613685162604,32.21514121566002,35.003568167590196,37.71340648946512,40.34706952809331,42.906872028579876,45.39503013432651,47.813661387031445,50.16478472668954,52.45032049159213,54.672090418327215,56.831817641779324,58.93112669512956,60.9715435098556,62.95449541573169,64.88131114082866,66.75322081151387,68.57135595245131,70.33674948660148,72.05033573522151,73.71295041786504,75.32533065238235,76.88811495492023,78.40184323992206,79.86695682012783,81.28379840657401,82.65261210859374,83.97354343381667,85.24663928816906,86.4718479758737,87.64901919944997,88.77790405971383,89.8581550557778,90.88932608505095,91.87087244323901,92.80215082434414,93.68241932066518,94.51083742279752,95.28646601963308,96.00826739836039,96.67510524446455,97.2857446417272,97.83885207222657,98.33299541633748,98.76664395273131,99.13816835837596,99.445840708536,99.68783447677247,99.86222453494305,99.966987153202,100.0,99.95904214208457,99.84179404449952,99.64583757058546,99.36865598197942,99.00763393861509,98.5600574987226,98.02311411882884,97.39389265375716,96.66938335662746,95.8464778788563,94.92196927015671,93.89255197853832,92.75482185030741,91.50527613006678,90.14031346071569,88.65623388345013,87.04923883776264,85.31543116144226,83.45081509057462,81.451296259542,79.3126817010231,77.0306798459933,74.60090052372458,72.01885496178541,69.2799557860408,66.37951702065244,63.31275408807859,60.07478380907393,56.66062440268993,53.065195486274405,49.283318075471946,45.3097145842235,41.13900882476679,36.765726007636054,32.18429274166206,27.389037033972023,22.37418828998993,17.13387731343652,11.66213630632841,5.952898868979543,0.0,model B,0.6991613416883928,alpha,v1.5,0.18896248781147137,0.2939012996951892,0.6115259565824311,-0.642963290363318,68.0,94.0,-100.0
15,Rockborer Botson,60.0,0.0,6.40427980880404,12.590840060117259,18.55916846645368,24.30890827126628,29.83985824894694,35.151972704826505,40.245361475174754,45.12028992720038,49.777178959051035,54.2166049998133,58.439300009512706,62.44615147911367,66.2382024305196,69.81665141657284,73.18285252105461,76.33831535868512,79.28470507512353,82.0238423469679,84.55770338175522,86.88841991796143,89.01827922500141,90.94972410322897,92.68535288393687,94.22791942935679,95.58033313265933,96.74565891795412,97.72711724028956,98.52808408565313,99.1520909709712,99.60282494410903,99.88412858387092,100.0,99.95459283317838,99.75221625502712,99.3973349681062,98.89456920591452,98.24869473289,97.46464284440933,96.54750036678828,95.50250965728156,94.33506860408272,93.05073062632428,91.65520467407775,90.15435522835354,88.55420230110093,86.86092143520825,85.08084370450267,83.2204557137505,81.2863995986566,79.28547302586509,77.22462919295904,75.11097682846012,72.95178019182931,70.75445907346644,68.52658879471001,66.27590020783781,64.01027969606642,61.73776917355126,59.46656608538687,57.20502340760657,54.96164964718277,52.745108842026525,50.56422056098817,48.427959903856966,46.34545750136071,44.32599951516664,42.37902763788041,40.514139093047206,38.74108663515064,37.06977854961354,35.51027865279753,34.072806292003236,32.76773634547026,31.605599222377066,30.59708086284097,29.75302273791849,29.084421849604897,28.602430730834392,28.318357445480142,28.2436655883542,28.389974285207693,28.769058192730668,29.392847498551816,30.273427921239154,31.42304071029945,32.85408264617839,34.57910604026061,36.610818734869774,38.96208410326829,41.645921049657794,44.67550400917855,48.06416294791,51.825383362870255,55.97280628201686,60.520228264245546,65.48160139939175,70.87103330822909,76.70278714247084,82.99128158476888,model A,1.0603799565444323,zeta,windows 2000,0.513285099338784,0.4877532172809205,0.5823749204303402,-0.576433621302875,86.0,56.0,-12.896736185885231
16,Fireborer Botberg,80.0,0.05601859207874475,7.378674893812051,14.309941557363365,20.863584705719447,27.05310864676625,32.891755873288865,38.392507062971596,43.56808107839789,48.43093496705036,52.99326396131083,57.26700147846026,61.26381912067876,64.99512667504571,68.47207211353955,71.70554159303794,74.70615945531776,77.48428822705495,80.05002861982473,82.41321953010143,84.58343803925857,86.56999941356881,88.38195710420406,90.02810274723535,91.5169661636329,92.85681535926605,94.0556565249034,95.12123403621266,96.06103045376064,96.88226652301356,97.59190117433654,98.19663152299408,98.70289286914971,99.1168586978662,99.44444067910545,99.69128866772863,99.86279070349593,99.96407301106689,100.0,99.97517426475319,99.89393658468336,99.76036592404661,99.5782794319983,99.3512324425929,99.08251847478401,98.77516923242449,98.43195460426638,98.05538266396077,97.64769967005799,97.21089006600765,96.74667648015838,96.25651972575801,95.74161880095355,95.20291088879122,94.64107135721639,94.05651375907368,93.44938983210673,92.81958949895836,92.16674086717079,91.49021022918508,90.78910206234178,90.06225902888045,89.30826197593979,88.52542993555771,87.71182012467122,86.8652279451168,85.98318698362971,85.06296901184463,84.10158398629535,83.0957800484147,82.04204352453512,80.9365989258875,79.77540894860256,78.55417447370996,77.26833456713824,75.91306647971575,74.4832856471693,72.97364569012552,71.37853841410983,69.69209380954669,67.90818005176038,66.02040350097339,64.02210870230827,61.90637838578637,59.66603346632792,57.29363304375299,54.781474402780326,52.12159301302789,49.305762529013094,46.325494790152,43.172039820760375,39.836385830053274,36.30925921214415,32.581124546046134,28.642184595671814,24.48238030983202,20.091390822238086,15.458633451499429,10.573263701124787,5.424175259522621,0.0,model D,1.1142966634870641,zeta,windows 2000,0.540909352894644,0.4865358742724419,0.4460843362514737,-0.442331558147585,35.0,52.0,43.64122081221119
17,Rockwaller Botchik I,41.0,0.0,4.979828510633259,9.829439157093589,14.548478733930992,19.136656749732563,23.593745427122506,27.9195797027621,32.114057227349754,36.177138365620934,40.10884619634823,43.90926651234133,47.57854782044701,51.116901341549145,54.524601010568695,57.80198347646374,60.94944810222947,63.967456964898105,66.85653485553902,69.61726927925871,72.25031045520068,74.75637131654558,77.13622751051122,79.3907173983524,81.52074205536105,83.52726527086625,85.41131354823412,87.17397610486789,88.8164048722079,90.33981449573159,91.74548233495346,93.03474846342517,94.20901566873539,95.26974945250998,96.21847803041184,97.056792332141,97.78634600143457,98.4088553960667,98.92609958784875,99.3399203626291,99.65222222029327,99.86497237476382,99.98020075400046,100.0,99.9265254687963,99.76199523046034,99.50869006910024,99.16895348286113,98.74519168392531,98.2398735985121,97.65553086687811,96.99475784331672,96.26021159615875,95.45461190777186,94.58074127456098,93.641444906968,92.63963072947203,91.57826938058915,90.46039421287269,89.28910129291297,88.06754940133733,86.79896003281046,85.48661739603392,84.1338684137464,82.74412272272383,81.3208526737791,79.86759333176221,78.38794247556022,76.88556059809744,75.36417090633523,73.82755932127188,72.27957447794297,70.7241277254211,69.16519312681588,67.60680745927426,66.05307021398008,64.50814359615433,62.976252525055074,61.46168463397758,59.968790270254004,58.50198249525379,57.06573708438357,55.66459252708672,54.30315002684397,52.986073501173,51.71808958162899,50.503987613803545,49.348619657325955,48.25690048586221,47.2338075871158,46.28438116282687,45.41372412877297,44.627002114768544,43.92944346466544,43.326339236352275,42.82304320175482,42.424971846836165,42.13760437159622,41.96648269007232,41.917211430338284,41.99545793450587,model B,1.2583816189377148,kappa,v2.0,0.6754134254880433,0.577037037522344,0.767179694223416,-0.7845996334378844,53.0,4.0,53.79975923757449
18,Pushdigger Boterson,46.0,0.0,3.0932741407554896,6.272458349262338,9.525439918771347,12.84042033704092,16.205915286337074,19.61075464343339,23.044082479611056,26.495357060658858,29.95435084687317,33.41115049305798,36.856156848524826,40.280084957092896,43.673964057088924,47.029137581347264,50.337263157209875,53.59031260652628,56.78057194565361,59.90064138545662,62.9434353313076,65.90218238308648,68.77042533518078,71.54202117648556,74.21114109040357,76.7722704548451,79.22020884222802,81.5500700194778,83.75728194802754,85.83758678381793,87.7870408772972,89.60201477342122,91.27919321165345,92.81557512596494,94.20847364483431,95.45551609124786,96.55464398269937,97.50411303119026,98.30249314322963,98.94866841983401,99.44183715652761,99.7815118433423,99.96751916481743,100.0,99.87940942244464,99.60651670021346,99.18240529587631,98.6084728665105,97.88643126370106,97.01830653354048,96.00643891662895,94.85348284807422,93.56240695749165,92.13649406900419,90.5793412012423,88.89485956734416,87.08727457495544,85.16112582622958,83.12126711782739,80.97286644091739,78.72140598117566,76.37268211878593,73.9328054284395,71.4082006793352,68.8056068351795,66.1320770541866,63.39497868907803,60.601993287083076,57.76111658993865,54.88065853388912,51.969243249686606,49.03580906259073,46.08960849236857,43.140208253295235,40.19748925415297,37.27164659823185,34.37318958332942,31.51294170175094,28.702040640309214,25.951938280324505,23.274400697624994,20.681508162546184,18.185655139931338,15.799550289131037,13.536216464003761,11.408990712915362,9.431524278739575,7.617782598857473,5.982045305157763,4.538906224036829,3.3032733763986695,2.290368977654632,1.5157294377239297,0.9952053610333584,0.7449615465170631,0.7814769876171616,1.1215448722828942,1.7822725829714126,2.7810816966476604,4.135707984783646,5.864201413359471,model A,1.3148246018043142,kappa,v1.0,0.7954801606675694,0.8346444696233898,0.6835295471201687,-0.7088529185216477,92.0,39.0,24.186405862621385
19,Rockwidget Botson II,74.0,100.0,87.93572729343346,76.91745976068218,66.89594340717184,57.822940453288886,49.65122933438044,42.33460470075436,35.82787741767925,30.086874565384402,25.06843943905985,20.730431548856316,17.0317266198853,13.932216592218962,11.392809620890219,9.375430075892705,7.843018542180766,6.759531819669447,6.08994292323456,5.800241082712629,5.857431742900855,6.229536563557192,6.885593419400321,7.795656400109643,8.930795810325245,10.263098169647995,11.765666212639436,13.412618888821815,15.179091362678127,17.041235013652134,18.976217436148232,20.962222439531597,22.97845004812813,25.005116501224308,27.023454253067598,29.015711972865958,30.96515454478822,32.85606306796376,34.67373485648285,36.40448343939639,38.03563856071601,39.555546179414044,40.95356846942369,42.22008381963869,43.34648683391343,44.32518833106328,45.149615344864394,45.81421112405318,46.31443513232716,46.64676304834424,46.80868676572366,46.79871439304479,46.616370253847705,46.26219488663367,45.73774504486451,45.04559369696269,44.18933002631088,43.17355943125351,42.00390352509491,40.68700013610036,39.23050330749625,37.64308329746905,35.934426579166534,34.1152358406966,32.1972299851282,30.19314413049137,28.116729609776247,25.982753970933658,23.807000976875557,21.60627060547498,19.398379049564724,17.202158716938612,15.03745823035165,12.925142427519607,10.887092361117613,8.946205298783187,7.1263947231140365,5.452590331668306,3.9507380369650194,2.6477999664837544,1.5717544626648625,0.7515960829102745,0.21733559958086582,0.0,0.13163248645106915,0.6452924761775755,1.575055601384309,2.9560137092373115,4.824274861862993,7.216963336347441,10.172219624739126,13.72920043404572,17.92807868623699,22.810043518242164,28.41730028195248,34.79307054421833,41.981592086852544,50.02811890662717,58.9789212152764,68.8812854394943,79.78351422093404,model A,0.8530674677455756,alpha,v1.5,0.13197527448992308,0.16764971828505948,0.8580954461888205,-0.8654407387703937,53.0,64.0,1.7864403295275935
20,Rocklift Botchik I,94.0,46.71923954976592,51.43279899016002,55.91632420224958,60.17085508527019,64.19756997906006,67.99778566405999,71.57295736131334,74.9246787324661,78.05468187976685,80.96483734606676,83.65715411481955,86.13377961008159,88.39699969651186,90.44923867937185,92.2930593045257,93.93116275844015,95.36638866818453,96.60171510143071,97.64025856645324,98.48527401212921,99.14015482793826,99.60843284396273,99.8937783308875,100.0,99.9310450031903,99.69099893295112,99.28408582237765,98.71466814516776,97.98724681562187,97.10646118864304,96.07708905973685,94.90404666501156,93.59238868117798,92.1473082255495,90.5741368560421,88.8783445711744,87.06553981006759,85.14146945244543,83.1120188186343,80.98321166956315,78.76121020676358,76.45231507236969,74.06296534911826,71.59973856034864,69.06935067000272,66.47865608262504,63.83464764336271,61.14445663796545,58.415352792785605,55.65474427477807,52.87017769150023,50.06933809111228,47.26004896237686,44.45027223465926,41.64810827792734,38.861795902751524,36.09971236030492,33.37037334236316,30.682432981304427,28.044683850109607,25.46605696236215,22.95562177224799,20.5225861745558,18.176296504676746,15.926237538604745,13.782032492936045,11.753443024869672,9.850369232207214,8.082849653352852,6.461061267313356,4.99531949369813,3.696078192719011,2.573929665190591,1.6396046525300592,0.9039723367570702,0.3780403404940001,0.07295472696585958,0.0,0.1705991040265164,0.5963134240783163,1.2888427857904021,2.260025455400972,3.5218381397502503,5.086395986281436,6.965952583040186,9.172899958674675,11.719768582435922,14.61922736417716,17.8840836543546,21.527283244026783,25.561910364855045,30.001187689103105,34.85847632963733,40.1472758399269,45.8812242140432,52.07409788666055,58.73981173305579,65.89241906910821,73.54611165129971,81.71521967671501,model A,1.2157957309554872,kappa,v1.0,0.8905313008107697,0.7789775408114328,0.7587529351687625,-0.7527888631708871,67.0,38.0,52.873919635935536
21,Watervator Botberg I,82.0,3.3644639493477047,1.8631027817184156,0.8195665557734056,0.2072187988850388,0.0,0.17242760963929307,0.699596039898247,1.5571766644465095,2.721417818528045,4.169144798961147,5.877759864138427,7.825242234026813,9.990148090167562,12.351610575676238,14.889339795242751,17.58362281513131,20.415323663180445,23.365883328803008,26.417319762986196,29.55222787829151,32.75377954885476,36.00572361038606,39.292385860169944,42.598669057065116,45.910052921504736,49.21259413549622,52.492926342621296,55.73826014803605,58.93638311847085,62.07565978223041,65.14503162919377,68.13401711081428,71.03271164011964,73.83178759171179,76.52249430176708,79.09665806803613,81.5466821498439,83.86554676808966,86.04680910524705,88.08460330536396,89.9736404740626,91.70920867853958,93.28717294756575,94.70397527148631,95.95663460222083,97.04274685326317,97.96048489968142,98.70859857811801,99.28641468678998,99.69383698548829,99.93134619557831,100.0,99.90143304326743,99.63785693146893,99.21206023226716,98.62740847489945,97.88784415017692,96.99788671048528,95.96263256978474,94.78775510360947,93.47950464906828,92.04470850484378,90.49077093119378,88.82567314994965,87.0579733445173,85.19680665987701,83.25188520258355,81.23349804076567,79.15251120412637,77.02036768394375,74.84908743306919,72.6512673659292,70.44008135852388,68.22928024842852,66.03319183479245,63.86672087833816,61.745349101364425,59.685135187742965,57.702714782920225,55.8153004939172,54.04068188932848,52.397225499324186,50.9038748156471,49.58015029161623,48.44614934212317,47.522546343635156,46.8305926341929,46.39211651341173,46.2295232424816,46.3657950441659,46.824491102803464,47.629747564306676,48.80627753616241,50.379371087432254,52.37489524875115,54.81929401232995,57.73958833195192,61.1633761229759,65.11883226233508,69.63470858853631,model D,0.7938059084751731,gamma,windows 2000,0.47168428310819616,0.48453474951234443,0.8395264415686726,-0.8221910157306388,73.0,80.0,-87.02795732729464
22,Excaborer Botson,67.0,0.0,8.698550884565671,16.870034390130265,24.533412721307055,31.70732992703441,38.4101119005758,44.65976637951974,50.47398294577987,55.870133025594896,60.865269889528584,65.47612865246984,69.71912627363264,73.61036155655603,77.1656151491041,80.40034954346613,83.32970907615639,85.96851992801429,88.3312901242043,90.43220953421597,92.28514987186396,93.903664695288,95.30098940695292,96.49004125364861,97.48341932649008,98.29340456091738,98.93195973669565,99.41072947791521,99.7410402529913,99.9339003746644,100.0,99.94971113038868,99.7930876115461,99.53986513351305,99.19946123065534,98.78097528166391,98.29318850955477,97.74456398166902,97.14324660967287,96.49706314955756,95.81352220163943,95.09981421056,94.36281146528569,93.60906809910817,92.84482008964413,92.07598525883535,91.30816327294869,90.54663564257613,89.79636572263469,89.06199871236655,88.34786165533882,87.65796343944382,86.99599479689897,86.3653283042467,85.76901838235452,85.20980129641525,84.69009515594637,84.21199991479085,83.77729737111662,83.38745116741643,83.04360679050855,82.74659157153599,82.49691468596707,82.29476715359516,82.14002183853853,82.03223344924083,81.97063853847047,81.95415550332127,81.9813845852118,82.05060786988601,82.15978928741276,82.30657461218614,82.48829146292506,82.7019493026741,82.94423943880196,83.21153502300346,83.49989105129764,83.80504436402929,84.12241364586784,84.44709942580816,84.77388407716973,85.0972318175979,85.411288709062,85.70988265785746,85.98652341460455,86.23440257424798,86.44639357605828,86.61505170363071,86.73261408488582,86.79099969206928,86.78180934175157,86.69632569482843,86.52551325652078,86.26001837637425,85.89016924825955,85.40597591037347,84.79713024523669,84.05300597969526,83.162658684921,82.11482577641004,80.89792651398405,model B,1.2392285833237942,kappa,v1.0,0.9305864898067795,0.9436141384275744,0.5817869122251174,-0.5807784879294725,57.0,85.0,-56.12000734945562
