id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Arakyd Vocabulator Model,Astrogation Buffer Length,Repulsorlift Motor HP,Sonoreceptors,Axial Piston Model,Nanochip Model,Cranial Uplink Bandwidth,Polarity Sinks,AutoTerrain Tread Count,InfoCore Size,Productivity
10,Waterlift Botsky,79.0,0.0,9.296683465201424,18.082526116073115,26.364804971753735,34.15109613961121,41.449272814870056,48.267502787799046,54.614245458459486,60.49824835901371,65.9285431835941,70.91444132573244,75.46552892334988,79.59166141130697,83.30295758151449,86.60979315060442,89.52279383516142,92.05282793451485,94.21099842109093,96.00863453832552,97.45728290613732,98.56869813396143,99.35483294134322,99.82782778609284,100.0,99.88383243210916,99.49196159955521,98.83716534595946,97.93235000738622,96.79053708585967,95.42484943044094,93.84849692586619,92.07476168874452,90.11698277131656,87.98854037277336,85.7028395581359,83.273293484695,80.71330613601106,78.03625456347521,75.25547063543007,72.38422229385138,69.43569431858961,66.42296859917248,63.35900391416769,60.256615218105814,57.128452435964185,53.98697876521028,50.844448485406815,47.71288427537597,44.604054037924826,41.52944723213087,38.500250713188265,35.52732407981377,32.62117452921456,29.79193121961428,27.0493191403415,24.40263248947809,21.86070755906689,19.431895127881255,17.124032361754054,14.944414221468058,12.899764378205381,10.996205636558496,9.239229865101104,7.63366743451988,6.18365616330582,4.892609771006821,3.7631858390402186,2.7972532790661897,1.9958593089208918,1.359195936110644,0.8865659488658828,0.5763484147566589,0.4259636868668864,0.43183791753089684,0.5893670796283925,0.8928804954419273,1.3356038730731843,1.9096218504197233,2.605840046714221,3.413946621620365,4.32237334189341,5.318256155598262,6.387395273888033,7.514214760345091,8.681721627880801,9.871464443195318,11.063491438799742,12.236308132596779,13.366834455022888,14.430361383750567,15.400507085950327,16.249172568115334,16.94649683344196,17.460811546778036,17.758595207122948,17.80442682769519,17.560939123555233,16.988771206793817,16.046520789275398,14.69069589294583,model D,1.26,0.17281122061140708,0.06000000000000005,kappa,v1.5,0.9194786305673379,0.8886354646165596,1.0,18.0,-84.36638570179173
11,Wallhauler Botberg,24.0,83.58830109462268,88.4777254615279,92.40317015151747,95.43537286795068,97.64381705860974,99.09660515910987,99.86033794606382,100.0,99.5788512780354,98.658324796302,97.29793042212776,95.55516477597149,93.48542724311197,91.14194209509114,88.5756867209114,85.83532596798713,82.96715259285021,80.0150338216098,77.02036402016611,74.02202347417843,71.05634327878714,68.15707633809004,65.35537447437267,62.67977164709262,60.15617328161843,57.807851707722016,55.655447707825836,53.71697817500352,52.007849880735336,50.54087935241708,49.32631886062373,48.37188851612681,47.68281447666606,47.26187326347503,47.109442187561164,47.223555885739735,47.59996896642181,48.23222476515674,49.11173020992837,50.227836796205594,51.56792767174725,53.11751083116022,54.860318420213126,56.7784121499025,58.85229482027522,61.06102795400189,63.38235553970829,65.79283388505701,68.26796757958685,70.78235156730274,73.30981932902412,75.82359717448188,78.29646464417506,80.70092102097802,83.00935795150343,85.19423817721784,87.22828037531347,89.0846501093317,90.7371568895438,92.16045734308244,93.33026449382903,94.22356315205627,94.81883141382191,95.09626827011942,95.03802732578093,94.6284566281365,93.85434460542331,92.70517211495574,91.17337060104079,89.25458636265678,86.94795093087832,84.25635755606237,81.18674380478109,77.75038026651573,73.96316537009943,69.84592630991902,65.424726081865,60.73117662904121,55.80275809722536,50.68314420008361,45.42253369414399,40.07798796351521,34.71377471436853,29.40171777916742,24.221553030655354,19.261290405596736,14.61758203826814,10.396096503710726,6.711899170730031,3.689838664655562,1.4649394398488467,0.18280046197019115,0.0,1.0845065280060708,3.616095736679169,7.786773654604709,13.801205879311663,21.87715291804877,32.24591163833818,45.15276282826793,model D,1.2447168009548286,0.2815149649188414,-0.04082333958314588,kappa,v1.5,0.8976021503055216,0.9071803427710143,31.0,88.0,-1.2312175218337273
12,Rockhauler Boterson II,21.0,35.29945725905807,44.577129472305494,52.4776777520081,59.12518395486216,64.63745758046915,69.12617445935489,72.69701544098842,75.44980508180114,77.47865033320572,78.87207922961514,79.71317957646158,80.07973763821569,80.04437682640526,79.67469638763446,79.03341009160282,78.17848491912405,77.16327975014528,76.03668405176587,74.84325656625663,73.62336399907848,72.4133197069018,71.2455223856254,70.14859475839513,69.1475222636234,68.26379174300781,67.51553012955046,66.91764313557663,66.48195394075391,66.21734188011146,66.12988113205847,66.22297940640374,66.49751663237427,66.95198364663433,67.58262088130498,68.38355705198182,69.34694784575571,70.46311460923052,71.72068303654197,73.10672185737785,74.60688152499624,76.20553290424391,77.88590595957695,79.63022844307795,81.41986458247665,83.23545376916755,85.05704924622998,86.86425679644643,88.63637343032167,90.3525260741016,91.99181025779376,93.53342880318381,94.95683051185583,96.24184885321216,97.36884065249069,98.31882477878541,99.0736208330642,99.61598783618821,99.9297629169313,100.0,99.8131084940481,99.356991979702,98.6211868975745,97.59700123628728,96.27765322048644,94.65840999886575,92.7367263321826,90.51238328127693,87.98762689509164,85.16730689869141,82.05901538128217,78.67322548422749,75.02343008906955,71.1262805055495,67.00172515962379,62.6731482814842,58.1675085935771,53.515477998622785,48.75158026763501,43.91432972793537,39.04636995117891,34.19461244137179,29.410375322884676,24.749522028475944,20.27259998731316,16.044979312989998,12.136991491537296,8.62406806946082,5.586879341739538,3.1114730398558974,1.28941301981583,0.21791795016325746,0.0,0.7446035270052646,2.566743765455476,5.587645514239871,9.934881824886842,15.742512689578273,23.151223729160957,32.30846488118203,43.368589087890676,model C,1.2485570031372135,0.24296264757862496,-0.1397353273271551,kappa,v1.5,0.92,0.9134136055583701,32.0,70.0,-19.47098160109698
13,Rockhauler Botson Jr.,59.0,33.522307601294955,45.994828437789124,56.82026281351402,66.12743998558031,74.03928082969487,80.67292077071902,86.13983271322658,90.54594997206216,93.99178920289923,96.57257333279827,98.37835449076506,99.49413693830871,100.0,99.97122099402928,99.47839816276488,98.58757360331116,97.36035619806673,95.85404454528252,94.12174988962015,92.2125190527098,90.17145736370858,88.03985158985874,85.8552928670458,83.6517996303564,81.45994054463694,79.3069574350515,77.21688821764009,75.21068982987661,73.30636116122756,71.51906598370915,69.86125588244686,68.34279318623247,66.97107389808274,65.75115062579758,64.68585551251792,63.775923167284155,63.02011359559423,62.415335129962024,61.95676736047504,61.637984065352725,61.45107614150491,61.38677453508987,61.43457317207262,61.58285188878215,61.81899936247148,62.129536041873045,62.50023707776033,62.91625525350288,63.36224391562624,63.82247990436992,64.28098648424476,64.72165627459158,65.1283741801407,65.48514032156694,65.77619296605106,65.98613145783621,66.10003914878601,66.1036063289442,65.9832531570885,65.72625259129691,65.3208533194975,64.75640269003154,64.02346964220888,63.11396763686836,62.02127758693506,60.7403707879778,59.26793184876924,57.60248162184149,55.74450013404548,53.69654951710983,51.46339693819927,49.0521375304681,46.47231732362867,43.73605617449524,40.858170697556204,37.856297195522586,34.751014589890985,31.56596735150102,28.327988431090702,25.067222189859283,21.817247330019136,18.615199825363945,15.501895851811776,12.521954717982661,9.723921795734547,7.160391450745249,4.888129973045418,2.9681985076042765,1.4660759848597937,0.4517820512972923,0.0,0.19019970120759408,1.1067605328735213,2.839094311224336,5.481768221323569,9.13462774760854,13.902919604485007,19.8974146668455,27.234530900664346,36.03645629351854,model C,0.7673503340075258,-0.11642744041058423,-0.5179808900379583,zeta,v2.0,0.43623287343817924,0.4249823757912981,10.0,57.0,-81.7927515237252
14,Rocklift Botski,33.0,56.287980833215315,62.412293747286505,67.74963512461413,72.34930739302028,76.2599088991505,79.52924947750503,82.2042696888165,84.33096372777375,85.95430600009199,87.11818136892938,87.86531907064968,88.23723029993134,88.27414946422283,88.0149791075443,87.49723850363542,86.75701591844962,85.82892454199458,84.74606208951903,83.53997407204577,82.24062073625103,80.87634767369022,79.47386009936966,78.05820079966499,76.65273174958556,75.27911939938532,73.95732363051981,72.70559038094963,71.5404479397901,70.47670691130702,69.52746384825922,68.70410855458682,68.01633505744628,67.47215624859129,67.07792219510027,66.83834211945016,66.75651004893611,66.83393413443798,67.07056963853296,67.46485559295398,68.01375512539552,68.71279945566414,69.55613556117717,70.53657751180594,71.64566147406639,72.8737043846554,74.20986629333414,75.64221637515675,77.15780261204593,78.7427251437147,80.38221328793446,82.06070623014904,83.76193738243536,85.46902241181077,87.16455093788593,88.83068189986338,90.44924259288494,92.00183137372254,93.46992403581726,94.834983853663,96.07857529653808,97.18248141158291,98.12882487622208,98.90019271993584,99.47976471537385,99.8514454388202,100.0,99.91119344123537,99.57193380594647,98.97041887649789,98.09628658139471,96.94076907181997,95.49685046752333,93.75942827205218,91.72547845733118,89.39422421758746,86.76730839262206,83.84896956042749,80.64622179915246,77.16903811841198,73.43053755994298,69.4471759676101,65.23894042675089,60.82954737287481,56.246644369703716,51.52201555655984,46.691790765099846,41.796658305397145,36.88208142136644,31.99851841554079,27.201646443184607,22.55258897576683,18.118146933770458,13.971033488846087,10.190112535326495,6.860640831067472,4.074513807651426,1.9305150499297068,0.5345694449121632,0.0,0.4477883305756263,model E,1.1734384214574096,0.025101073566704657,-0.12548504366173174,kappa,v1.5,0.8340752351969601,0.8349950174577081,70.0,90.0,74.42650136397204
15,Extrapulverizer Botski,39.0,100.0,88.92003895164507,79.45320031159831,71.47325397324035,64.85939425542223,59.49613575643227,55.27320920796296,52.08545732907793,49.83273068017894,48.41978351697268,47.756169644437826,47.75613827079188,48.3385298614582,49.42667199303284,50.948275207251505,52.835328864956566,55.023997000063844,57.45451417352966,60.071081327317714,62.821761638366105,65.65837637255409,68.53640073866914,71.41485974237402,74.2562240401732,77.02630579338044,79.69415452208528,82.2319529591202,84.61491290402743,86.82117107702592,88.83168497297828,90.63012871535764,92.20278891021468,93.53846050014447,94.62834261825385,95.4659344421271,96.04693104779473,96.36911926369895,96.43227352466106,96.23805172584828,95.78989107674138,95.09290395510033,94.15377376093221,92.9806507704582,91.5830479900795,89.97173701034573,88.1586438599206,86.1567448595493,83.9799624760255,81.64306117615838,79.16154328073935,76.55154481850882,73.829731380124,71.01319397212454,68.11934487090042,65.16581347665831,62.17034216738851,59.15068215283406,56.12448932845273,53.10922012938949,50.12202738443958,47.17965617001696,44.298339664122174,41.49369500030642,38.780619121641706,36.17318463468514,33.68453566344793,31.32678370336152,29.110903475243727,27.04662877926676,25.142348348923598,23.40500170499659,21.839975009519257,20.45099691975067,19.24003444213635,18.2071887862781,17.350591218900398,16.66629891781792,16.148190825899487,15.787863505040145,15.57452699012211,15.494900642987988,15.533109006401952,15.670577658020566,15.885929064356924,16.154878434750856,16.45012957533506,16.741270742997465,16.994670499353674,17.1733735647138,17.236996672042235,17.1416244209359,16.839705131581088,16.279946698725944,15.407212445646676,14.162416978113834,12.482422038357328,10.299932359035346,7.54339151720463,4.136877788276649,0.0,model C,0.40494747541415976,-0.3159662105830641,-0.612943516176118,gamma,v0.5,0.07196562863502833,0.058381359259653584,69.0,27.0,-37.096886785957196
16,Pushwalker Botson,88.0,37.14277053605465,49.252832613436226,59.82309963314003,68.94306736567806,76.70112264125002,83.18439517673875,88.47861563405128,92.66797990980578,95.83501965636401,98.06047903420985,99.42319769567321,100.0,99.86559045976753,99.09245541864603,97.75077096050549,95.90831704986861,93.63039790370932,90.97976859459693,88.01656788518619,84.79825729405324,81.3795663928769,77.81244433496593,74.14601761513214,70.426554060909,66.6974330551162,62.999121989769726,59.36915895133804,55.8421416373435,52.44972250431007,49.22061014705631,46.18057690933423,43.3524727258144,40.75624519541562,38.408965885981836,36.324862870303484,34.515359493485356,32.98911937165992,31.752097622046634,30.80759832435606,30.156338213541716,29.796516603895146,29.72389154448894,29.93186220596438,30.411557498663704,31.15193092211185,32.13986164583949,33.360261821554914,34.79619012665943,36.42897153911135,38.23832334363224,40.20248736926181,42.298368458256974,44.50167916633735,46.78709069427558,49.128390050835314,51.498643447052764,53.87036592186438,56.21569719908194,58.506583775712514,60.714967241622055,62.81297883054767,64.77314020245667,66.56857045724405,68.1731993797866,69.5619869163324,70.7111488822442,71.59838890108308,72.20313657503985,72.50679188671477,72.49297583223446,72.1477872857279,71.46006609513549,70.42166240937108,69.02771223682682,67.27691923522903,65.17184273282653,62.71919198094099,59.93012663785758,56.820563484049835,53.41148936877131,49.72928038797059,45.80602729357297,41.679867134093016,37.3953211265949,33.00363876001073,28.563148129781585,24.139612503873746,19.806593120113035,15.64581821487812,11.747558283146518,8.211007569866723,5.144671792697589,2.6667620960772975,0.9055952366423607,0.0,0.09972984883700922,1.3658818023753336,3.9713215471837247,8.101114779314225,13.952964777809187,model C,0.2830985261555896,-0.3358185253203383,-0.8025015606462493,gamma,v0.5,-0.054645424696534245,-0.05149667938748238,75.0,19.0,-42.06465290815393
17,Thumpwalker Botberg II,46.0,30.8687624511725,44.82702115475068,56.82708414181663,67.0238308871269,75.56507613350169,82.59171578884174,88.2378728231452,92.63104316552457,95.89224160122363,98.13614766863427,99.47125155631342,100.0,99.8189421796317,99.01887561636208,97.68499206957712,95.89702343391265,93.72938763627069,91.25133453283678,88.52709180609656,85.61601086185303,82.57271272624303,79.44723394275448,76.28517246924307,73.12783357494936,70.01237573751546,66.9719565400021,64.03587856790543,61.22973530617403,58.575557036225575,56.091956732964036,53.79427596179644,51.69473077564973,49.80255761198779,48.124159189828234,46.66325040675917,45.42100423595664,44.3961976232007,43.585357383893246,42.98290610007384,42.58130801743808,42.371214942352736,42.34161213887383,42.47996422576396,42.77236107350746,43.20366370132873,43.75765017420918,44.417161499903,45.164247525954984,45.98031283671762,46.846262650367024,47.7426487159203,48.64981521025345,49.5480446351163,50.417703714151344,51.23938928990924,51.99407422086523,52.66325327843949,53.229089044009804,53.67455780593018,53.983595456549104,54.141243389223526,54.13379439533853,53.94893856132216,53.57590916566578,53.005628575933464,52.23085414578914,51.24632411200566,50.048903491482854,48.63772997826939,47.014359840576184,45.18291381778673,43.1502230174884,40.92597481247775,38.52285873778088,35.95671238767132,33.24666731268863,30.415294916646413,27.4887523536609,24.49692842516488,21.473589476914636,18.456525296020416,15.48769500795817,12.613372973579132,9.884294686139881,7.355802668312582,5.087992369197084,3.145858061344997,1.5994387377776211,0.5239640089942659,0.0,0.11359524731203703,0.9564265959819631,2.6259450966159332,5.225521902388917,8.864594166052065,13.658810936966608,19.73017905811215,27.20720906309562,36.225061073182005,46.925690694311086,model E,0.5965340482252581,-0.07674735693762968,-0.5285889250574133,alpha,windows 2000,0.26929772631606613,0.284369348134598,42.0,51.0,-47.63312670622496
18,Thumppulverizer Botsky,61.0,100.0,96.16776676569849,92.75392884911625,89.7373743897745,87.09706373892817,84.81205974967757,82.8615573304033,81.22491226152492,79.88166927558298,78.81158940064469,77.99467656703305,77.41120347737944,77.0417367399999,76.8671612655948,76.86870392727197,77.02795648389362,77.32689776674646,77.74791512953558,78.27382516170171,78.88789366506207,79.57385489377474,80.31593005762647,81.09884508864424,81.90784767102993,82.72872353441906,83.5478120104624,84.35202085273185,85.12884031994915,85.86635652253845,86.55326403250255,87.17887775662226,87.73314407297953,88.20665123080421,88.59063901364401,88.87700766585826,89.05832608243506,89.12783926213201,89.07947502394032,88.90784998687279,88.60827481307479,88.17675871425926,87.61001322146505,86.90545521813846,86.06120923653883,85.07610901746756,83.94969833332014,82.68223107446224,81.27467059892936,79.7286883454494,78.0466617097893,76.23167118442534,74.2874967615361,72.21861359932024,70.03018695163618,67.72806636096702,65.3187791147076,62.80952296477582,60.20815811054773,57.52319844511462,54.76380206486605,51.939761042393826,49.06149046272194,46.140016722857844,43.18696509466855,40.21454655108047,37.23554385560128,34.26329691516737,31.311687396312486,28.395122604662436,25.528518627750714,22.72728274115987,20.007295077985688,17.384889561623194,14.876834101879385,12.500310054406796,10.272890943461409,8.212520447985545,6.337489651010678,4.6664135523879935,3.218206844840376,2.0120589533365205,1.067408337792269,0.4039160590912675,0.041438608432476334,0.0,0.2997631269555033,0.9610003807548692,2.004063533790811,3.4493528853528277,5.317285670917689,7.628263734759651,10.402640465883858,13.660686997284854,17.422557668529258,21.708254751657748,26.537592440416446,31.930160102807843,37.90528479696563,44.48199305035505,51.67897190229508,model D,0.5316493192439309,-0.08141369175080959,-0.7578487209925181,alpha,windows 2000,0.2172946082733765,0.19799567521915998,65.0,39.0,-35.078177914947744
19,Excawaller Botchik II,62.0,86.72329825616684,88.83508684743754,90.74853226119308,92.46815973485822,93.99849450585785,95.34406181161675,96.50938688955975,97.49899497711166,98.31741131169728,98.96916113074147,99.45876967166902,99.79076217190473,99.96966386887345,100.0,99.88629580270917,99.6330765144258,99.24486737257469,98.72619361458067,98.08158047786854,97.31555319986313,96.43263701798926,95.43735716967176,94.3342388923354,93.12780742340507,91.82258800030553,90.42310586046162,88.93388624129813,87.35945438023992,85.7043355147118,83.97305488213853,82.170137719945,80.30010926555602,78.36749475639635,76.37681942989087,74.33260852346434,72.23938727454166,70.10168092054755,67.92401469890689,65.71091384704447,63.46690360238515,61.196509202353674,58.904255884374926,56.5946688858737,54.2722734442748,51.941594797003056,49.6071581814833,47.273488835140306,44.945111995398946,42.626552899683986,40.322336785420305,38.036988890032696,35.77503445094589,33.540998705584876,31.33940689137427,29.174784245739076,27.051656006103965,24.974547409893887,22.94798369453351,20.976490097447826,19.064591856061494,17.216814207799437,15.43768239008639,13.731721640347233,12.10345719600675,10.557414294489785,9.098118173221124,7.730094069625627,6.457867221128073,5.285962865153298,4.218906239126083,3.2612225804713533,2.4174371266138004,1.6920751149782702,1.0896617829896362,0.6147223680726543,0.27178210765218463,0.06536623915302182,0.0,0.08020862761791403,0.31051735943162395,0.6954514328658465,1.2395360853455328,1.9472965542954,2.8232580771403337,3.8719458913050895,5.097885234214516,6.505601343293457,8.099619455966659,9.884464809659033,11.864662641795332,14.044738189800368,16.429216691098958,19.022623383115967,21.82948350327621,24.854322289004465,28.101664977725534,31.576036806864295,35.281963013845626,39.223968836094166,43.406579511034806,model E,0.5720211510365328,-0.019278264647736743,-0.49168091961742855,alpha,windows 2000,0.220311439094809,0.23114094048707476,92.0,11.0,-30.173442656890572
20,Waterlift Botski,81.0,27.797873749451124,39.528445407874486,49.98925824953251,59.247546155359956,67.36979756036501,74.4216464197015,80.46776767690342,85.57177723428215,89.79613642548628,93.20206099022384,95.84943455114711,97.7967265929001,99.10091494332849,99.81741275685212,100.0,99.700759439108,98.9700171301789,97.85628741090522,96.40622239485435,94.66456596781653,92.67411228631495,90.47566877827903,88.10802364587948,85.60791787052666,83.01002172003084,80.3469157579256,77.64907635495335,74.94486570271351,72.26052632947346,69.62018011814156,67.04583182640333,64.55737710901977,62.17261504228835,59.907265150666355,57.7749889355573,55.78741590625913,53.954174113076,52.28292518259132,50.77940385510444,49.44746202422963,48.28911727865686,47.30460594607669,46.49244063926564,45.84947230433606,45.37095677114745,45.05062580588057,44.88076266577401,44.85228215602388,44.95481518884492,45.17679784469587,45.505564935664864,45.927448071020635,46.427878224923155,46.991492806298496,47.602247230876124,48.24353099538962,48.89828825393588,49.54914289650408,50.17852812965795,50.768820559391195,51.30247877613455,51.762186441935555,52.13099987979217,52.39250016515504,52.53094971958973,52.53145340660087,52.380124129622,52.06425293216288,51.572483600126205,50.89499176627884,50.02366851689113,48.95230850054045,47.67680253906967,46.1953347407149,44.50858411539406,42.6199306921568,40.535666138797254,38.265208883630436,35.821323739433154,33.22034602953759,30.482410216103712,27.63168303053823,24.696601106088064,21.71011311258722,18.709926393374477,15.7387581043649,12.844590855295396,10.080932853116757,7.507082547567929,5.18839777889312,3.19656942773503,1.60989956718878,0.5135841170112762,0.0,0.16899680053158775,1.1281929252655896,2.9932762660027636,5.888309364722316,9.946039080760285,15.308210760165593,model E,0.9784293150806804,0.16057416847506234,-0.38892823067276727,beta,v1.0,0.6372791725661793,0.6394705302043723,25.0,13.0,-100.0
21,Excaminer Botsky,74.0,37.89468596912505,49.3585682741851,59.412798051874596,68.14023963060384,75.62264684455506,81.9405237575847,87.17299149344461,91.397661172322,94.69051295369833,97.12578118552699,98.77584565972992,99.71112897401294,100.0,99.70868345768636,98.90117559621045,97.63916598094477,95.98196538690542,93.98643979848077,91.70695051547855,89.19530036549234,86.50068602258656,83.66965643230007,80.74607734296933,77.77110194336979,74.78314760667621,71.81787874074239,68.90819574469882,66.08423007186987,63.373345399009814,60.80014490185731,58.386484637009026,56.15149303011193,54.1115964703746,52.28055101139753,50.66948017832167,49.286918881296444,48.138863435266614,47.22882768607718,46.55790524289819,46.124837816968025,45.92608966665496,45.955928148838595,46.20651037660875,46.667975983285444,47.32854599275469,48.1746277961263,49.190926234707916,50.36056078929908,51.665188875805455,53.0851352471684,54.59952750161718,56.18643769723721,57.8230300728594,59.48571487526609,61.150308292717995,62.79219849479826,64.38651777857595,65.90832082109017,67.33276903814878,68.63532104945082,69.79192925002408,70.77924248798445,71.57481484861086,72.15732054474306,72.50677491349293,72.60476151928086,72.4346653631857,71.981912198618,71.2342139533074,70.18182025761361,68.81777607915022,67.13818546373679,65.14248138265818,62.833701686252375,60.21877116381298,57.30878970980906,54.11932659642819,50.67072085243325,46.98838774834352,43.10313138793228,39.051463406036774,34.875927772701154,30.62543170362455,26.355582676937562,22.129031556289043,18.01582182026188,14.093744898096231,10.448701611743802,7.175069724227419,4.376077594336322,2.1641839376205088,0.6614636937178443,0.0,0.3222822715310097,1.7816103873449265,4.542504983043451,8.781123849723912,14.685684439203403,22.45689247557688,32.308376673100625,model C,1.189141871143028,0.0739410583179746,-0.020783937163607824,kappa,v1.5,0.8386396556772494,0.8130413465266543,65.0,16.0,-55.43094209337576
22,Waterhauler Botchik I,24.0,65.88707082872816,72.10946349186705,77.55090088720445,82.263656888334,86.29902598669791,89.70722842412385,92.5373201973048,94.83710793422262,96.65306864251431,98.03027432978185,99.01232149584519,99.6412654969383,99.95755978184869,100.0,99.8056729814779,99.40991058899907,98.84624844182368,98.14638951161075,97.34017259021705,96.45554562943904,95.51854395269804,94.5532733386688,93.58189797685095,92.62463329508421,91.69974365900619,90.82354494345395,90.01041197580855,89.2727908512827,88.621216120152,88.06433284692893,87.60892354148069,87.2599399620896,87.02053979045705,86.89212817865092,86.87440416799562,86.96541197990592,87.16159717866378,87.45786770613829,87.84765978844901,88.32300871457255,88.87462448689234,89.49197234369132,90.16335815358846,90.87601868191803,91.6162167290524,92.36934114066754,93.12001168995246,93.85218883176145,94.54928832870965,95.1943007492115,95.7699158374637,96.25865175536887,96.64298919640574,96.90551037143933,97.02904286647706,96.99680837236583,96.79257628643401,96.40082218607682,95.80689117428159,94.9971660971016,93.959240633069,92.68209725455246,91.15629006105782,89.37413248447182,87.32988986625,85.0199769065464,82.44315998528812,79.60076435519086,76.49688620671901,73.1386096049914,69.53622829862405,65.7034724005229,61.65773994061606,57.42033329052813,53.016700460203715,48.476681266465185,43.834758373522384,39.13031320541948,34.40788673042939,29.71744511738641,25.114650263967448,20.66113519691341,16.424784344194507,12.480018679117647,8.908085736380434,5.797354500063282,3.243615163567988,1.3503837615035188,0.2292116735030055,0.0,0.7913188099316601,2.7407312603974425,5.995122588256444,10.711033973668219,17.05500127557379,25.20389863912495,35.34528697505724,47.677767310999826,62.411339014732434,79.76776288938777,model E,1.189921798187091,0.22088061566929973,-0.20715347642888748,kappa,v1.5,0.8728218774714153,0.8437620738626639,75.0,41.0,-5.28856909506986
