id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Axial Piston Model,InfoCore Size,Arakyd Vocabulator Model,Nanochip Model,AutoTerrain Tread Count,Repulsorlift Motor HP,Astrogation Buffer Length,Polarity Sinks,Cranial Uplink Bandwidth,Sonoreceptors,Productivity
10,Stonevator Botson,53.0,63.52340239221903,53.402166847519936,44.360218551034116,36.3401706379662,29.28530700330856,23.13967625627863,17.848181694436843,13.35666729748496,9.61199974074494,6.562146428318356,4.156249545926206,2.344696133429401,1.079184177029565,0.3127847211504992,0.0,0.09681758881234755,0.5607605747711673,1.350933747612827,2.428065809910435,3.754547607038107,5.294466376816019,7.01363601883587,8.87962338346663,10.86177058054108,12.931213307722908,15.060895198553807,17.225578190181707,19.401848910769193,21.568121086582277,23.704633968759968,25.793446779764416,27.818429179511078,29.765247751179913,31.621348506706553,33.375935411954906,35.019944931568716,36.546016593505556,37.94845957324928,39.22321529770534,40.367816068773664,41.38133970660519,42.264360212535976,43.01889445170497,43.648344855348356,44.157438142778496,44.55216006304015,44.83968615624948,45.028308534611796,45.12735868312083,45.147126279938796,45.09877403645523,44.994248557029366,44.846187218409014,44.66782106883432,44.47287374681733,44.275456419607764,44.08995874133245,43.93093583082182,43.81299126911304,43.75065611663354,43.75826395006779,43.84982191890137,44.03887782164871,44.33838320175767,44.76055246319881,45.31671800573151,46.01718137985185,46.871060461422495,47.886132645981625,49.0686740627314,50.423294808208254,51.952770199635225,53.6578680479513,55.53717195052457,57.586900603541615,59.80072313408389,62.169570451877696,64.68144262072933,67.32121224964077,70.07042390359962,72.90708953405941,75.80547992909241,78.73591218322727,81.66453318696296,84.5530991359702,87.35875105996573,90.0337863712707,92.52542643305387,94.77558014724278,96.72060356212991,98.29105549965091,99.41144920234646,100.0,99.96836899596168,99.2214027731546,97.65686911974926,95.16518877453237,91.62916319194969,86.92369832682968,80.91552443878905,model C,-0.5779404811925922,alpha,windows 2000,1.173912415001067,1.16922241051306,-0.36929832093246373,0.2950006410521383,24.0,48.0,91.7529202054564
11,Pushwidget Botson,53.0,40.23952512988828,36.26115270391564,32.456948966106395,28.83625185997981,25.40742726244668,22.177893576877068,19.15414632616809,16.341782745811678,13.745526376962317,11.369251659504837,9.216008525122179,7.28804699036312,5.5868417497100955,4.113116768646908,2.866869876726537,1.8473973606388614,1.0533185572784762,0.48260044681237674,0.13258224574781408,0.0,0.08101117795987318,0.37121926356190005,0.8656983493517902,1.5590177295543308,2.4452664931410464,3.518078116898042,4.770655058493793,6.195793349546788,7.785907188693426,9.533053534655702,11.428956699308996,13.465032940749827,15.632415056363605,17.92197697589244,20.324358354502888,22.829989165853714,25.42911429516358,28.111818132278906,30.868049164741695,33.68764457085706,36.56035481276124,39.47586822948922,42.42383563004252,45.39389488645704,48.37569552687069,51.35892332859121,54.33332491116407,57.28873232943994,60.21508766664269,63.10246762743715,65.94110813099677,68.72142890407133,71.434058074055,74.0698567620537,76.61994367595324,79.07571970348673,81.42889250530271,83.67150110803261,85.79594049735863,87.79498621108158,89.66181893218862,91.39004908192084,92.97374141284115,94.40743960190218,95.68619084351394,96.80557044261128,97.76170640772227,98.55130404403565,99.17167054646802,99.62073959273279,99.89709593640727,100.0,99.92941246801938,99.68601888004103,99.2712542237755,98.68732752813574,97.93724645630579,97.02484189880795,95.95479256657029,94.73264958399474,93.3648610820248,91.85879679121358,90.22277263479089,88.46607532173164,86.59898693982356,84.63280954873473,82.57988977308067,80.45364339549417,78.26857994969033,76.04032731353662,73.78565630211948,71.52250526081264,69.27000465834347,67.04850167986325,64.8795848200129,62.78610847599104,60.792217540622886,58.92337199542674,57.206371503682476,55.669380003498446,model C,-0.5446159156207577,alpha,windows 2000,1.2731514453711479,1.2429220578225766,-0.31130094512103346,0.3114372553936322,94.0,68.0,-48.22212841363569
12,Thumppulverizer Botberg,78.0,61.16140278863988,61.390938237833026,60.88005633438727,59.722448681527695,58.006618909485454,55.81600070618615,53.22907584793817,50.31949223012092,47.15618189787328,43.8034790767819,40.32123820356948,36.76495195678317,33.18586928748287,29.631113449929558,26.143800032273667,22.763154987243325,19.52463266283283,16.460033832990824,13.59762372830875,10.962250066709116,8.575461084133869,6.455623565232665,4.618040874051295,3.075070984719976,1.8362445121416184,0.90838274268021,0.2957156648493029,0.0,0.02063723300958264,0.354791642969744,0.9975083338749704,1.9418312653107617,3.178921283142086,4.69817415020154,6.487338576977915,8.532634252304478,10.818869874047026,13.32956117979264,16.047048977537795,18.95261717637645,22.026610817188967,25.248554103330108,28.59726843131703,32.050990421518435,35.58748994884205,39.18418817342349,42.818275571314565,46.46682996517127,50.10693455494257,53.715795948558295,57.27086219261752,60.749940803077926,64.13131679594206,67.39387071794806,70.51719667725537,73.48172037413654,76.26881713166108,78.86092992638808,81.24168741905193,83.39602198525209,85.31028774614,86.97237859910808,88.37184624847887,89.50001823619229,90.35011597249397,90.91737276662465,91.19915185750729,91.1950644444365,90.907087717765,90.33968288959524,89.4999132244635,88.39756207003224,87.04525088777524,85.45855728366885,83.6561330388783,81.65982214044503,79.4947788119797,77.18958554434269,74.77637112634217,72.2909286754145,69.7728336683155,67.26556197181075,64.81660787335855,62.477602111805396,60.30442990806556,58.357348995819656,56.70110765219479,55.40506272845601,54.5432976806974,54.194740600520795,54.44328224573785,55.377894071046676,57.09274625872551,59.68732574932275,63.26655427234085,67.94090637692746,73.82652746256346,81.04535180974769,89.72522061068959,100.0,model E,-0.24343137378978463,alpha,windows 2000,1.20330866699442,1.1743922965963214,-0.3336325270596122,0.3518984682093944,89.0,18.0,60.22252279723901
13,Rockwidget Botsky,95.0,76.94939962328954,67.68266291917736,59.16142884372555,51.353985909552094,44.22923307290944,37.75667973368444,31.90644573539843,26.64926136520713,21.956467353900734,17.800014875903862,14.15246554927559,10.986991435709403,8.277375040533244,5.998009312709515,4.12389764483499,2.6306538731409574,1.4945022774930765,0.6922775813915172,0.2014249519708225,0.0,0.06666877988252187,0.3807077896562561,0.922003970993501,1.6710547092010763,2.6089678332201296,3.717461615626341,4.978864772629731,6.37611646407485,7.892766293440648,9.512974307840572,11.221510998022358,13.003757298368287,14.845704586895172,16.733954685254044,18.655719858730503,20.59882281624462,22.551696710350814,24.503385137238034,26.44354213672953,28.362432192283226,30.25093023099113,32.10052162358,33.90330218441101,35.651978171479605,37.33986628641573,38.96089367448389,40.50959792458285,41.981127069245844,43.371239584640705,44.676304390569506,45.89330085046895,47.01981877141004,48.054058404098,48.99483044287323,49.841556025709686,50.5942667342162,51.25360459363617,51.820822072847186,52.297782084361465,52.68695798432529,52.99143357252009,53.21490309236066,53.36167123089716,53.436653118813936,53.44537433042979,53.39397088369785,53.2891892402057,53.13838630517553,52.94952942746322,52.73119639956052,52.49257545759216,52.243465281318414,51.99427499413317,51.75602416306558,51.54034279877823,51.359471355569106,51.2262607313699,51.154172267746944,51.15727774990154,51.250259406668484,51.4484099105184,51.76763237755427,52.22444036751585,52.83595788377555,53.61991937334084,54.59466972685371,55.7791642785911,57.192968806463554,58.85625953201564,60.78982312042813,63.01505668051409,65.55396776472307,68.42917436913723,71.66390493347477,75.28199834108712,79.30790391896093,83.76668143771613,88.68400111160948,94.0861435985292,100.0,model C,-0.641381600373323,zeta,windows 2000,0.9892792179789868,1.021742916059471,-0.6845549843961278,0.680558966658595,68.0,52.0,56.05465361392794
14,Pullminer Botberg,74.0,63.59264580479568,57.925992458716976,52.56398111233844,47.50084390132401,42.73081296133766,38.24812042804333,34.04699843710498,30.121679124186574,26.466394624952066,23.075377075065415,19.94285861019058,17.06307136599153,14.430247478132197,12.038619082276554,9.882418314088568,7.955877309232183,6.253228203371355,4.768703132170057,3.496534231292224,2.4309536364018487,1.5661934831628495,0.8964859072392171,0.4160630442948889,0.11915702999382861,0.0,0.052824089977340914,0.2718614355898407,0.6513441725014288,1.185504436376086,1.8685743628777503,2.6947860876703937,3.658371746417971,4.753563474784438,5.9745934084337415,7.315693683029843,8.77109643423676,10.335033797718337,12.00173790913861,13.765440904161538,15.620374918451061,17.560772087671136,19.580864547485696,21.67488443355876,23.837063881554215,26.0616350271361,28.34283000596826,30.674880953714815,33.05202000603952,35.46847929860652,37.918490967079634,40.396287147122926,42.8960999744003,45.4121615845757,47.938704113313165,50.46995969627651,53.00016046912989,55.52353856753701,58.03432612716208,60.52675528366893,62.995058172721464,65.43346692998382,67.83621369111977,70.19753059179332,72.51164976766844,74.77280335440925,76.97522348767937,79.11314230314318,81.18079193646417,83.17240452330665,85.08221219933445,86.90444710021153,88.63334136160191,90.26312711916934,91.78803650857813,93.20230166549189,94.50015472557493,95.67582782449077,96.72355309790375,97.63756268147765,98.41208871087645,99.0413633217641,99.51961864980464,99.84108683066196,100.0,99.99059029348263,99.80708984677409,99.44373079553804,98.89474527543864,98.15436542213976,97.21682337130544,96.07635125859946,94.72718121968595,93.16354539022879,91.37967590589193,89.36980490233924,87.12816451523496,84.64898688024284,81.92650413302685,78.95494840925097,75.72855184457924,model A,-0.2966784865170846,kappa,v1.0,1.8805395679596006,1.9398319541919056,-0.1622500235179698,0.181168817741132,33.0,62.0,32.537609810357026
15,Wallwalker Botson II,40.0,63.08636045812425,62.79415198012674,62.14796984678605,61.17791109719498,59.91357514286236,58.384011155636095,56.61766786387825,54.64234575689161,52.48515169759802,50.17245594346835,47.72985157570422,45.18211633667133,42.55317687558456,39.86607540244473,37.142938750227,34.404949845321035,31.672321586222818,28.9642731304781,26.299008589877698,23.693698133904277,21.164461501430964,18.72635392067164,16.393354437382783,14.178356651317205,12.09316186092936,10.148474616332278,8.353900680506344,6.717947398759673,5.248026476440154,3.9504591648992124,2.83048385570734,1.8922660831210851,1.1389109348020674,0.572477870787355,0.19399795071167222,0.003493469281395064,0.0,0.18159084714556212,0.5454039059993349,1.0876709313267519,1.8037492141096303,2.688155666530103,3.7346033152065266,4.936040202680637,6.284690697156946,7.7720992104930415,9.389176324442795,11.126247325149444,12.97310314589277,14.919053718085356,16.952983730522497,19.063410796883275,21.238546031482226,23.46635703327492,25.73463327811261,28.031053919251146,30.34325799610932,32.65891705128018,34.965810155794045,37.251901342632884,39.505419448495836,41.714940363817675,43.86947169103822,45.95853981112297,47.97227935833621,49.90152510326592,51.737906244099776,53.473943106152596,55.103146249646585,56.62011798574261,58.02065630082252,59.30186118902452,60.46224339302935,61.501835553097905,62.422305764361596,63.22707354236332,63.92142819685137,64.51264961382212,65.01013144581992,65.42550671048159,65.77277579733888,66.06843688286993,66.33161875380014,66.58421603865891,66.85102684758792,67.15989282039604,67.54184158287,68.03123161133985,68.66589950548556,69.4873096694098,70.54070640094712,71.87526838923944,73.54426562055107,75.6052186923418,78.12006053559143,81.15530054537467,84.7821911196885,89.0768966065276,94.1206646592178,100.0,model E,-0.48098422072562125,gamma,v1.0,1.6321002270009162,1.6585104204892689,-0.16012555704698606,0.1333433753550235,54.0,88.0,-16.40335904906503
16,Pushvator Botberg II,95.0,100.0,88.1961874685559,77.33594112758067,67.3794427210784,58.28715114183707,50.01986286979122,42.53877013133536,35.80551677958756,29.7822518956038,24.431681110542616,19.71711564878043,15.602519091977083,12.052551864092193,9.032613437351802,6.5088822591653965,4.448353399993852,2.818873922167259,1.5891759696538543,0.7289075787789613,0.20866120989469447,0.0,0.0754817363113866,0.4086805507838346,0.9742063355825333,1.7477218795047176,2.705957725352604,3.826724748256037,5.088924454946241,6.472557003979801,7.958726946913103,9.529646690427501,11.168637679404666,12.860129300952448,14.589655509381735,16.343849172133055,18.110434136654042,19.8782150182276,21.637064708750213,23.377909606460648,25.092712566619802,26.77445357314019,28.417108131166515,30.01562338060638,31.56589193061201,33.06472341501164,34.5098137686923,35.89971222493212,37.23378603368433,38.51218290081005,39.73579114826401,40.90619759522829,42.025643160197355,43.096976184014764,44.123603473858644,45.10943906817959,46.05885072258576,46.97660411668308,47.86780478186163,48.7378377500351,49.59230492332951,50.43696016472414,51.27764210963996,52.120204698481686,52.970445430127555,53.834031336372675,54.71642267731958,55.62279435772203,56.557955064277095,57.52626412386945,58.531546082765416,59.57700300675669,60.66512450225648,61.79759545834508,62.975201509764986,64.19773222086754,65.46388199051094,66.77114867790685,68.11572994941852,69.49241734630938,70.89448807344276,72.31359450892917,73.73965143472915,75.16072098820203,76.56289533460534,77.93017706055099,79.24435728840132,80.48489151162627,81.628773151103,82.6504048323706,83.52146738383726,84.21078655592584,84.68419746118819,84.9044067353545,84.83085241934246,84.41956156221296,83.6230055450719,82.38995312593677,80.6653212055366,78.3900233140746,75.50081581893211,model E,-0.7441405953706743,beta,v1.0,1.45839966878875,1.4892910230044258,-0.41326463166247795,0.43343462172929886,38.0,39.0,93.17096706211763
17,Thumpminer Botson,57.0,14.587046001510934,16.895160430135398,18.545132147000693,19.611365091389114,20.164247198101577,20.270241236967383,19.991975652353858,19.3883354026761,18.514552799906646,17.422298349085192,16.159771587828324,14.77179192583917,13.299889484417108,11.782395935967505,10.254535343511396,8.74851500019518,7.293616268800335,5.916285421253118,4.640224478134228,3.4864820481886336,2.4735441678350694,1.617425140675928,0.9317583770068862,0.42788723332660256,0.11495585184639664,0.0,0.0880379099532388,0.3821611181137542,0.8836253046407185,1.5919411329543571,2.5049650892459745,3.6189903219873893,4.9288374814407305,6.427945559168208,8.108462727541621,9.961337179252245,11.976407966820563,14.142495842105685,16.447494095815422,18.87845939701569,21.421702632640425,24.06287974700103,26.787082581296545,29.578929713122537,32.42265729598183,35.30220989879349,38.201331345402565,41.10365555409022,43.99279737708275,46.85244344006211,49.666442981675324,52.4188986930434,55.09425755727207,57.67740168896145,60.15373917371497,62.50929490764927,64.73080143690507,66.80578979715531,68.72268035311532,70.47087363805299,72.04084119329818,73.42421640775282,74.61388535739914,75.60407764481131,76.39045723866431,76.97021331324287,77.34215108795262,77.50678266682914,77.4664178780464,77.22525511342945,76.7894721679609,76.16731707929242,75.36919896725533,74.40777887336662,73.29806060034237,72.05748155160725,70.7060035708014,69.26620378129215,67.76336542568457,66.22556870532812,64.68378161983149,63.17195080656543,61.72709238017722,60.38938277210201,59.202249570064815,58.21246235759876,57.47022355355125,57.029259251591704,56.94691005972465,57.284221939796964,58.10603704700795,59.48108456942332,61.482071567475984,64.18577381348469,67.67312663116064,72.02931573511216,77.34386807036029,83.71074265185423,91.22842140396314,100.0,model A,-0.5130003087451865,gamma,v1.0,1.6548190746133262,1.7010599398166022,-0.06368554895015044,0.03714075160018278,85.0,88.0,-74.2397393515853
18,Thumpminer Boterson,81.0,60.38367341617585,54.52696809980139,49.01345227605521,43.836104562305444,38.987903575920235,34.46182793426772,30.250856254716012,26.347967154633285,22.74613925138765,19.43835116234724,16.417581504880207,13.676808896354675,11.209011954138784,9.007169295600683,7.064259538108482,5.373261299030324,3.9271531957343515,2.7189138455887076,1.7415218659615082,0.9879558742209021,0.45119448773503246,0.1242163238720285,0.0,0.07152413348712239,0.33176734170151856,0.7737082420113246,1.3903254517846437,2.1745975883896778,3.1195032691945097,4.218021111567282,5.463129732876145,6.8478077504892205,8.365033781774684,10.007786444100601,11.769044354835184,13.641786131346517,15.618990391002733,17.693635751171993,19.858700829222474,22.107164242522217,24.432004608439374,26.82620054434213,29.282730667598617,31.794573595576956,34.35470794564527,36.956112335171696,39.59176538152446,42.25464570207153,44.937731914181136,47.63400263522147,50.33643648256049,53.038012073566556,55.73170802560763,58.41050295605197,61.06737548226763,63.69530422162274,66.28726779148553,68.83624480922403,71.33521389220644,73.77715365780084,76.15504272337543,78.46185970629827,80.69058322393758,82.83419189366145,84.88566433283805,86.8379791588355,88.68411498902185,90.41705044076537,92.02976413143406,93.51523467839625,94.86644069901983,96.07636081067315,97.13797363072422,98.04425777654131,98.7881918654923,99.36275451494564,99.76092434226925,99.97567996483131,100.0,99.82686306514339,99.44924777762975,98.86013275482696,98.05249661410346,97.01931797282717,95.75357544836638,94.24824765808903,92.49631321936347,90.49075074955778,88.22453886603992,85.69065618617827,82.88208132734074,79.7917929068957,76.41276954221102,72.7379898506551,68.76043244959584,64.47307595640169,59.868898988440364,54.94088016308043,49.681998097689764,44.085231409636435,model A,-0.40546924345069313,alpha,windows 2000,1.3045375014269676,1.3476339225655618,-0.22759003175711723,0.27187285277420875,4.0,59.0,64.75497024737959
19,Pushwalker Botski,26.0,56.352951413579135,52.76641538805538,49.17343076610179,45.59348295958633,42.04544814242432,38.547551428741606,35.1173274033367,31.77158300444188,28.526362758783186,25.396916368939472,22.39766865300031,19.542191836522907,16.84318019678795,14.312427059354405,11.960804146913295,9.798243280440389,7.833720432647863,6.075242133734936,4.529834229437422,3.2035329913762176,2.1013785797048974,1.227410858055977,0.5846675607863958,0.17518481252183235,0.0,0.0591569962128241,0.35171373684769913,0.8757521490276209,1.6283904323502296,2.60579769222595,3.803210925514934,5.214954358462953,6.8344611369364845,8.654297368956408,10.66618851953086,12.861048157787044,15.229009056401942,17.75945664333188,20.441064805841346,23.261834046830344,26.20913199346117,29.26973625808361,32.4298796514597,35.67529774828677,38.99127880502008,42.36271602999393,45.77416220584199,49.209886664216526,52.65393461280639,56.09018881465442,59.502433619773065,62.874421349059816,66.18994103051105,69.43288948773478,72.58734478076275,75.63764199916099,78.56845140743985,81.36485894276278,84.01244906495357,86.49738995880352,88.80652108867659,90.92744310541427,92.84861010553877,94.55942424275577,96.05033269175574,97.31292696431404,98.34004457769053,99.12587307532748,99.66605639984752,99.95780361834849,100.0,99.79332044593679,99.34034527145144,98.64567834048677,97.71606755242735,96.56052768118762,95.19046556660278,93.61980765811502,91.86512991076151,89.94579003345862,87.88406208958831,85.7052734498796,83.43794409759354,81.11392828600277,78.7685585481732,76.44079205904174,74.17335934979752,72.01291537455631,70.01019292933806,68.22015842334307,66.70217000252363,65.52013802545947,64.74268789152906,64.44332522138076,64.70060338970215,65.59829341028906,67.22555617341507,69.67711703549637,73.05344276105713,77.46092081699847,model C,-0.18039162374159678,gamma,v1.0,1.6730793671242543,1.6664000191271169,-0.4273906929745003,0.4321769784110084,16.0,1.0,69.89861950551435
20,Rocklift Boterson,57.0,17.17352594573749,18.352475356046774,19.00325933827377,19.193489333222153,18.987027759624837,18.444071490961946,17.62123533227876,16.571635497003747,15.344973083766455,13.987617553215548,12.542690204836731,11.05014765377075,9.546865307631371,8.066720843323298,6.640677683860215,5.29686847518269,4.060678562976215,2.954829469489102,1.999462370350526,1.2122215713884323,0.6083379854475406,0.20071260920734008,0.0,0.01469175262841229,0.25119997618406137,0.7139407708651154,1.4054177047943177,2.326305290836976,3.475532463418909,4.850366055344535,6.446494274614648,8.25811018124451,10.277995164081977,12.497602417624963,14.907140418840086,17.495656403980032,20.251119845402034,23.1605059283854,26.209879027949786,29.384476185673,32.6687905865092,36.04665503560648,39.501325435125274,43.015564261055935,46.57172404003704,50.15183082617322,53.737667677852826,57.31085813456664,60.85294969372502,64.34549728747656,67.77014675952556,71.10871834195017,74.34329013202064,77.45628156901641,80.43053691104586,83.24940871186143,85.89684129768138,88.35745424400375,90.6166258524269,92.66057662746789,94.47645275337786,96.05240957096198,97.37769505439756,98.44273328805059,99.239207943295,99.76014575533054,100.0,99.95473397060668,99.62190445473554,99.00074521106669,98.09225044619622,96.89925829145434,95.42653427972158,93.68085482224721,91.67109068546937,89.40829046783037,86.90576407659492,84.17916620467098,81.24657980742417,78.12859957949543,74.84841543162548,71.4318959674635,67.90767196039035,64.30721983033816,60.664945120604784,57.01826597467202,53.40769661302601,49.876930809972194,46.4729253704554,43.2459836068785,40.24983881591784,37.54173775534119,35.18252412083089,33.236722022794766,31.77261946318491,30.862351812325535,30.581985285717373,31.01160042086161,32.235375554081635,34.34167029733514,model C,-0.2623380207828798,alpha,windows 2000,1.2444231846501574,1.1986721659525241,-0.441858857375383,0.4308894693863589,98.0,44.0,20.56978125832697
21,Waterhauler Botberg I,39.0,67.24422764090968,66.12638772593624,64.66606419422841,62.9025746576363,60.87349671513982,58.614698122210186,56.1603669601714,53.54304180556182,50.79364189949563,47.94149731702434,45.01437913649832,42.03852960892836,39.038692327347064,36.03814239617049,33.05871660055958,30.120843575781674,27.243573976572094,24.444610646495555,21.74033878730776,19.145856128316876,16.67500309574504,14.340392982089886,12.153442115486056,10.124400029066685,8.26237963032499,6.575387370475677,5.070353413816551,3.753161807089885,2.628680648844148,1.7007922587953799,0.9724233471886304,0.4455751841596538,0.12135376909624665,0.0,0.0809198428474314,0.36271450095190094,0.8432105843248948,1.5194902790375433,2.387921516582164,3.4441881432338506,4.683320089411932,6.099723539041334,7.687211098914412,9.439031968052154,11.347902107065774,13.406034407518503,15.605168861286591,17.93660272992134,20.391220714010018,22.959525122538178,25.631666042250444,28.397471507012266,31.24647766717154,34.1679589589201,37.150958273655036,40.18431712734042,43.256705829868956,46.35665365442275,49.47257900683564,52.592819594954754,55.705662598001126,58.79937483593177,61.86223293880182,64.88255351612486,67.8487233262351,70.74922944564877,73.57268943842587,76.30788152553095,78.94377475419549,81.46955916727896,83.87467597263074,86.14884771245028,88.28210843265144,90.26483385222004,92.087771532579,93.74207104694841,95.21931414970591,96.51154494575039,97.61130005986222,98.5116388060643,99.2061733569845,99.68909891321779,99.95522387268605,100.0,99.81955259582259,99.41071066622715,98.77103709206227,97.8988587983116,96.79329692345442,95.45429698882985,93.88265906799596,92.08006795609262,90.0491233392014,87.7933699637105,85.31732780567151,82.62652224016496,79.72751421066087,76.62793039837695,73.33649339164553,69.86305185527087,model C,-0.5639171716979414,gamma,v1.0,1.75938283318296,1.7957683341138904,-0.11158709328017125,0.13706733526172293,0.0,27.0,83.08561005282226
22,Pulldigger Botski,26.0,100.0,92.83963078611005,85.99420904198867,79.45828891050309,73.22642453452055,67.29317005690824,61.65307962053345,56.30070736826338,51.23060744296525,46.43733398750632,41.9154411447538,37.659483057574924,33.66401386883695,29.923587721407063,26.43275875815255,23.186081121940582,20.178108955638436,17.403396402113312,14.85649760423247,12.531966704863127,10.424357846872486,8.528225173127836,6.838122826496364,5.348604949845322,4.0542256860419315,2.949539177953445,2.029099568447066,1.287461000390013,0.7191776166495587,0.3188035600929225,0.08089297358732393,0.0,0.07067878219817035,0.28748346304908934,0.6449681854199766,1.1376870921780518,1.7601943261905693,2.507044030324731,3.3727903474478094,4.351987420427023,5.439189392129559,6.628950405422721,7.9158246031736255,9.294366128249631,10.75912912351794,12.304667731845704,13.925536096100243,15.616288359148747,17.37147866385845,19.185661153096625,21.053389969730453,22.969219256627124,24.92770315665401,26.923395812678248,28.95085136756701,31.004623964187644,33.079267745407314,35.169336854093316,37.26938543311283,39.37396762533301,41.477637573621216,43.57494942084462,45.660457309870516,47.72871538356607,49.774277784798514,51.79169865643508,53.77553214134308,55.720332382389635,57.62065352244202,59.47104970436745,61.26607507103316,63.00028376530643,64.66822993005445,66.26446770814445,67.7835512424437,69.2200346758193,70.56847215113868,71.82341781126902,72.97942579907739,74.03105025743112,74.97284532919753,75.79936515724383,76.50516388443718,77.08479565364462,77.53281460773368,77.84377488957162,78.01223064202559,78.03273600796264,77.89984513025021,77.60811215175536,77.15209121534559,76.52633646388797,75.72540204024958,74.74384208729788,73.57621074790003,72.21706216492329,70.66095048123486,68.90242983970182,66.93605438319176,64.75637825457143,model E,-0.24696009725226775,kappa,v1.0,1.8047820398355188,1.7979478952662387,-0.035461734540126244,0.06604775378058315,77.0,54.0,-6.932986144983289
