id,name,expires,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,Axial Piston Model,Astrogation Buffer Length,InfoCore Size,Polarity Sinks,Arakyd Vocabulator Model,Nanochip Model,Repulsorlift Motor HP,AutoTerrain Tread Count,Sonoreceptors,Cranial Uplink Bandwidth,Productivity
10,Excaminer Boterson II,92.0,41.411355684982475,44.13945736834528,46.56397598861277,48.70395689051682,50.57804346169089,52.204441874837606,53.600887890363104,54.78461571947834,55.77232894776728,56.58017351922193,57.22371278074431,57.71790458711526,58.07708046643014,58.314926846001455,58.44446833872834,58.47805308993286,58.4273401846633,58.30328911546431,58.11615131061391,57.875463722827334,57.590044478427906,57.26799058698463,56.91667771141679,56.54276199856535,56.152183970231285,55.75017447468078,55.341262698617335,54.9292862396207,54.51740323905281,54.10810657543033,53.703240118264574,53.30401704236771,52.91104020262644,52.524324569241955,52.14332172343734,51.76694641363161,51.39360517208041,51.02122699198416,50.647296065062385,50.26888657959565,49.88269957893372,49.48510188047107,49.07216705508916,48.63971846706541,48.18337437444924,47.69859508990501,47.180732202021694,46.625079857089744,46.026928101344225,45.38161828367574,44.684600518807216,43.93149321093854,43.11814463785738,42.24069659551707,41.29565010308179,40.279933168437836,39.19097061417271,38.02675596402009,36.7859253897727,35.46783371866125,34.072632501200715,32.601350139503175,31.055974076058067,29.439535042978715,27.75619337171583,26.011327363238912,24.211623718682425,22.36517003046142,20.481549333851678,18.571936719038433,16.649198003631135,14.72799046564549,12.824865636952115,10.958374157191717,9.149172688158707,7.420132888649689,5.7964524497797365,4.305768190765787,2.9782712151774806,1.8468241276525335,0.9470803110818657,0.3176052642591632,0.0,0.039026503724935366,0.48273525251161453,1.3825947946127526,2.7936233894406954,4.774522708020815,7.38781359390903,10.69997388457887,14.781578293272526,19.707440351322266,25.556756410935026,32.41325170844655,40.36532848804313,49.50621618594519,59.93412367506495,71.75239357012437,85.06965859324472,100.0,model C,1.3989214272110408,0.28338822753365855,0.5626515541683961,kappa,windows 2000,-0.09289781655829271,0.1467872370368645,74.0,15.0,2.1188317343103336
11,Thumppulverizer Botson Jr.,47.0,64.55036053748454,59.13152609605711,54.471674814501334,50.52715761706496,47.255312146826725,44.614462765696466,42.563920554415006,41.06398331255426,40.07593555851712,39.56204852953758,39.48558018168063,39.81077518984231,40.502864947749714,41.52806756796095,42.8535878818652,44.447617439682645,46.279334510464544,48.31890408209315,50.53747786128182,52.90719427357489,55.40117846334773,57.99354229380681,60.65938434698962,63.37478992376464,66.11683104383145,68.86356644572066,71.59404158679385,74.28828864324369,76.92732651009402,79.49316080119941,81.96878384924578,84.33817470574996,86.58629914105967,88.69910964435394,90.66354542364273,92.46753240576709,94.09998323639887,95.5507972800412,96.81086062002818,97.87204605852506,98.72721311652792,99.37020803386405,99.79586376919156,100.0,99.97942312260952,99.73192625217155,99.2562892226685,98.5522785869138,97.62064761655212,96.46313630205879,95.08247135274043,93.4823661967347,91.66752098101031,89.64362257136696,87.41734455243527,84.99634722767692,82.38927761938507,79.60576946868325,76.65644323552651,73.55290609870066,70.30775195582292,66.93456142334108,63.44790183653413,59.863327249512274,56.19737843521674,52.46758288541948,48.6924548107238,44.89149514056406,41.08519152320553,37.2950183257445,33.54343663410773,29.85389425305467,26.25082570617411,22.759652235886968,19.40678180344413,16.219609088928596,13.226515491253934,10.456869128164582,7.941024836236471,5.710324170875982,3.79709540632146,2.234653535641163,1.0573002707349475,0.3003240423341807,0.0,0.1935900121261531,0.9193426659361345,2.2164932674851405,4.125263841659713,6.686863132175902,9.943486601582576,13.938316431258881,18.715521521414736,24.32025749109171,30.798666678161723,38.19787813932858,46.56600765012662,55.95215770492087,66.40641751690865,77.97986301811619,model D,1.459753364424587,-0.021315901686278615,0.31482533255086803,kappa,windows 2000,-0.31261203880156324,0.3476445681545998,21.0,55.0,64.79214809161925
12,Stonehauler Botson,93.0,12.12794075131337,26.663251304251883,39.56746235570215,50.940056583060056,60.87700132581808,69.47080599056635,76.8105794559937,82.98208747788895,88.06781009414183,92.14699902974418,95.2957351017911,97.58698562448193,99.0906618141215,99.8736761941212,100.0,99.53072058438563,98.52409882201579,97.035626514739,95.11808379651605,92.82159653842076,90.19369375364137,87.27936500248151,84.12111779736134,80.7590350078186,77.2308322655099,73.57191536921151,69.81543768982105,65.99235757535766,62.13149575596408,58.25959274890741,54.401366263579796,50.57956860650014,46.81504408631479,43.12678641879919,39.5319961318584,36.0461379705283,32.682998301977015,29.454742520505828,26.371972452550274,23.44378376168155,20.67782335360668,18.080346781171198,15.656275649358378,13.409255020292173,11.341710818237399,9.454907234600283,7.749004132930808,6.22311445392316,4.87536162041665,3.702936942397445,2.702157021998413,1.868521158503115,1.1967687533425702,0.6809367151000745,0.3144168645108702,0.09001333946342444,0.0,0.036177833318459945,0.1899323587733989,0.4522910328765106,0.8139806542980431,1.265484768870463,1.7971010745825435,2.398998826588856,3.0612762422066377,3.774017905916225,4.52735217436357,5.311508581361585,6.1168752428908535,6.934056262099402,7.75392913430689,8.567702152002871,9.366971809848993,10.143780209680573,10.890672465504888,11.600754108509403,12.267748492052375,12.886054196672331,13.450802435089077,13.9579144571958,14.404158955072665,14.787209467981041,15.105701787360248,15.359291361841269,15.548710702232555,15.675826786536584,15.743698464938937,15.756633864814187,15.720247795729026,15.641519154435734,15.528848329886674,15.392114608219973,15.242733577773585,15.093714534074703,14.959717884850859,14.857112555030024,14.804033391732569,14.82043856928267,14.92816699420396,15.150995710220558,model B,1.3317416106053082,-0.09909512330903969,0.31759651596824234,gamma,v1.0,-0.0622262878674652,0.07582476836908601,60.0,84.0,-28.95864260796354
13,Pullwalker Botski,77.0,35.19742865028808,40.9556093797573,46.19507168953309,50.958711856765234,55.28693503577482,59.21772032531344,62.78668583582247,66.02715375669231,68.97021542352162,71.64479638537654,74.07772147205006,76.29377986132106,78.31579014621373,80.16466540225679,81.85947825474264,83.4175259459867,84.85439540258662,86.18402830268154,87.41878614321134,88.56951530717585,89.64561213089416,90.65508797126377,91.60463427301994,92.4996876359949,93.3444948823771,94.14217812397034,94.89479982945326,95.60342789163833,96.26820069473135,96.88839218159045,97.46247692098542,97.98819517485711,98.46261796557646,98.88221214320384,99.24290545274835,99.54015160142693,99.76899532592381,99.92413745964939,100.0,99.99079117561675,99.89057051364493,99.69331390699308,99.3929786815928,98.983568663657,98.45919924694016,97.81416245999695,97.04299203344178,96.14052846720793,95.10198409780666,93.92300816558664,92.59975188199337,91.12893349682801,89.50790336550686,87.7347090163206,85.80816021769334,83.72789404544254,81.49443995003703,79.10928482385759,76.57493806845531,73.89499666181136,71.07421022559537,68.11854609242609,65.0352543731293,61.83293302399768,58.52159291405024,55.112722892291224,51.61935485496919,48.056128812836796,44.439357958409325,40.78709373322489,37.11919089510262,33.45737258540293,29.825295396286283,26.248614437972233,22.755048405998338,19.374444648480385,16.138844233371454,13.082547015720989,10.242176704933643,7.656745932028781,5.367721316898959,3.419088535571287,1.857417387465279,0.7319268626515023,0.09455020911282251,0.0,0.505833200895964,1.6725162370696205,3.5634900607401274,6.245235218333104,9.787336917741657,14.26255009558092,19.7468644844569,26.319569680213036,34.063320209202615,43.06420059553762,53.4117904283527,65.19922942906511,78.52328251863067,93.48440488480648,model C,1.601021310712371,-0.18421764318561878,0.4256340373260272,kappa,windows 2000,-0.18151788728386914,0.14985516355909775,87.0,30.0,23.653049940292846
14,Excapulverizer Botberg,53.0,70.5811025563522,77.49424494259043,83.29361815228378,88.07279730460408,91.92077930462933,94.92208483769704,97.15686036375727,98.70098011172594,99.62614807383783,100.0,99.88620539214479,99.34456949858308,98.43113530835745,97.19828554559541,95.69484466386253,93.9661808405156,92.05430797105592,89.99798766348233,87.83283123264458,85.59140169459637,83.30331576094852,80.99534583322237,78.69152199720257,76.41323401729072,74.17933333085823,72.00623504259957,69.90801991888549,67.8965363821164,65.981502505075,64.17060800528016,62.46961623933962,60.882466197303174,59.41137449701619,58.05693737847262,56.81823269816791,55.69292192345275,54.677352126885815,53.76665798058687,52.9548637505903,52.23498529119859,51.59913203933419,51.03860900889449,50.544018785103425,50.10536351886551,49.712146921118794,49.3534762571887,49.01816434113942,48.69483153012952,48.372007718763165,48.03823433344351,47.682166326727845,47.292674171678314,46.85894585621562,46.37058887747446,45.81773223615301,45.19112843086921,44.48225545251236,43.683418778596675,42.787853367615014,41.7898256533912,40.6847355394333,39.469218393287484,38.14124704089033,36.700233760923446,35.14713227916473,33.48453976284292,31.716798814990188,29.850099468795666,27.89258118195777,25.854434831039523,23.748004705819497,21.587890503646033,19.391049323788828,17.176897661795383,14.967413403841132,12.787237821083774,10.66377756401863,8.62730665682653,6.711068491729695,4.951377823349774,3.387722763052111,2.062866773305849,1.0229506620350926,0.31759457696891086,0.0,0.12705174153305437,0.7594199348415734,1.9616620304193415,3.8023247903350814,6.35404628257915,9.693657875429414,13.902286231788965,19.065455303555552,25.273188325957296,32.620109811927435,41.20554754643045,51.13363458084225,62.51341122728261,75.45892705298219,90.08934287462796,model B,1.4240321912407317,-0.4205108313431619,0.26801849034866887,gamma,v1.0,-0.23443760548131592,0.17444687517216972,0.0,26.0,100.0
15,Waterhauler Botchik Jr.,83.0,56.35852889272327,57.943601945117265,59.40708091254203,60.74958605489713,61.97183838848906,63.07465968603124,64.05897247664406,64.92580004585481,65.67626643559773,66.31159644421402,66.83311562645176,67.24225029346603,67.54052751281884,67.72957510847908,67.81112166082262,67.7869965066323,67.65912973909784,67.4295522078159,67.1003955187901,66.67389203443102,66.1523748735561,65.5382779113898,64.83413577956347,64.04258386611544,63.166358315490875,62.20829602854202,61.171334662527954,60.058512631114745,58.87296910437535,57.61794400878971,56.29677802724466,54.91291259903406,53.46988991985857,51.97135294182591,50.421045373450646,48.82281167965435,47.18059708176552,45.49844755751953,43.78050984105878,42.031031422932536,40.25436055009705,38.454946225915464,36.63733821015791,34.80618701900142,32.96624392502996,31.12236095723444,29.279490901012746,27.442687298169655,25.617104446916894,23.807997401873124,22.020721974063942,20.26073473092188,18.533592996286437,16.844954850404026,15.200579129927998,13.606325427918614,12.0681540938431,10.592126233575636,9.18440370939733,7.851249139996222,6.59902590046723,5.434198122312324,4.363330693440313,3.39308925816699,2.530240217215115,1.7816507277143057,1.154288703201173,0.6552228136191808,0.2916224853189157,0.07075790105774642,0.0,0.08682047771691487,0.3387917861868054,0.7635871337947326,1.3689804853328453,2.1628465620001562,3.153160841402638,4.347999557553213,5.755539700871652,7.3840590181848205,9.241936012726411,11.337649944137027,13.679780828464311,16.277009438162796,19.138117302093875,22.271986705525983,25.687600690134545,29.39404305400169,33.40049835161673,37.71625189387575,42.35068974808188,47.31329873794518,52.613666443582495,58.26148120151785,64.26653210468207,70.63870900241281,77.38800250045486,84.52450396095986,92.05840550248638,100.0,model B,1.3814427334634538,0.22394858829846298,0.7046034128582035,kappa,windows 2000,-0.08790300887772273,0.16479540158255745,59.0,31.0,17.724257522761476
16,Thumppulverizer Botchik,68.0,6.419299886945056,19.112752381694804,30.678162233876872,41.16467193910166,50.62049496359995,59.092915744222864,66.62828968844184,73.27204317434868,79.0686735506556,84.06174913669508,88.29390922241998,91.80686406840354,94.64139490583928,96.8373539365411,98.43366433294331,99.46832023810049,99.97838676568762,100.0,99.56836699595324,98.7177657790834,97.48154534554678,95.89212566212014,93.98099766620054,91.77872326580534,89.31493533957226,86.61833773675951,83.7167052772455,80.63688375152897,77.40478992072909,74.04541151658542,70.5828072414577,67.04010676832627,63.43951074079155,59.80229077307454,56.148789450016366,52.498420327078755,48.86966793034348,45.280087756513055,41.74630627290996,38.28402091747726,34.908000098778274,31.632083195996586,28.46918055893643,25.431273508022034,22.529414334298263,19.77372629943011,17.17340363570298,14.736711546022867,12.470986203915661,10.382634753527977,8.477135309626615,6.759036957598837,5.231959753451969,3.8985947238141208,2.760703865933677,1.8191201476786008,1.0737475075383838,0.5235608546219382,0.16660606865931077,0.0,0.0199304696147661,0.22165626909388347,0.5995071606489193,1.1468838771105505,1.8562581219312508,2.719172569182373,3.726240863557015,4.867147620367103,6.1306484255467595,7.504569835648693,8.975809377847334,10.53033554993595,12.153187820330128,13.828476628063699,15.539383382793087,17.268160464792807,18.996131224959317,20.70368998480849,22.370302036477387,23.974503642722695,25.49390203692181,26.905175423072237,28.184072975792457,29.30541484032016,30.24309213251439,30.970066938854313,31.45837231643943,31.679112292989053,31.60246186684354,31.19766700696313,30.433044652929308,29.27598271494277,27.69294007382471,25.649446581017195,23.110103058583118,20.03858129920428,16.397624066183532,12.149045093444064,7.253729085530655,1.671631717605996,model B,1.058253305506541,-0.5044043372704788,-0.06746030915501487,gamma,v1.0,-0.19015113646102333,0.23479609275795799,81.0,91.0,-25.496823755696226
17,Pushwidget Boterson I,67.0,45.670479240613126,42.26935200553301,39.499861375089274,37.32288909098813,35.70023188960435,34.594601501981316,33.96962465383095,33.789843065533745,34.02071345213879,34.628607523363755,35.58081198359486,36.84552853188691,38.391873861963276,40.18987966221593,42.210492615705384,44.425574400160755,46.8079016879797,49.33116614622851,51.96997443664196,54.69984821562349,57.49722413424509,60.33945383824726,63.20480396803916,66.07245615869849,68.92250703997152,71.73596823627308,74.4947663666866,77.18174304496412,79.7806548795262,82.27617347346192,84.65388542452904,86.9002923251539,89.00281076243134,90.9497723181248,92.73042356866634,94.33492608515644,95.75435643336442,96.98070617372795,98.00688186135328,98.82670504601549,99.43491227215776,99.82715507889245,100.0,99.95092856392964,99.67833729379912,99.18153770739485,98.4607563171716,97.51713463025297,96.35272914843104,94.97051136816631,93.37436778058823,91.56909987149439,89.56042412135112,87.35497200529356,84.96028999312509,82.38483954931787,79.63799713301248,76.73005419801814,73.67221719281277,70.47660756054276,67.15626173902268,63.725131160736716,60.19808225283649,56.59089643714278,52.92027013014508,49.203814743001026,45.460056681536955,41.708437346248026,37.96931313229765,34.26395542951814,30.61455062240977,27.04420009014245,23.576920206553595,20.237642340149733,17.05221285410594,14.047393106265888,11.250859449141053,8.691203229913004,6.397930790430915,4.4014634672123325,2.733137591443992,1.425204488980196,0.5108304803457776,0.02409688073185595,0.0,0.47445114267874333,1.484276607966538,3.067217689729531,5.261930676502826,8.107986851490558,11.645872492564404,15.916988872265076,20.96365225780163,26.829093911052972,33.557460088565136,41.193812041553066,49.7841260159003,59.37529325215941,70.01511998555046,81.75232744596391,model C,1.1168739511725136,-0.38860456011206057,0.1481133425066043,gamma,v1.0,-0.3324677809475311,0.3971762077357926,54.0,94.0,9.424246797892678
18,Pushpulverizer Botski,27.0,63.430095997571215,66.86321332567827,70.02056644901246,72.91903530603979,75.57506775886978,78.0046462052763,80.22325632206795,82.24585793980802,84.08685804888391,85.76008593692647,87.27877045757862,88.65551943061375,89.90230117340367,91.03042816373616,92.05054283398213,92.97260549661233,93.80588440106375,94.55894792195552,95.23965887865452,95.85517098619042,96.41192743752057,96.91566161714424,97.37139994606653,97.78346685811209,98.15549190758806,98.49041900829694,98.79051780389887,99.05739716962364,99.29202084533215,99.4947251999276,99.66523912711618,99.80270607251748,99.90570819212444,99.9722926421127,100.0,99.98589481715476,99.92659830265438,99.81832313849335,99.6569104261406,99.43786876444672,99.15641545890068,98.8075198622362,98.38594884638755,97.88631440579529,97.3031233920612,96.63082937995313,95.8638866647593,94.99680639099213,94.02421481244197,92.94091368358008,91.74194278231136,90.42264456407669,88.9787309473049,87.40635223021435,85.70216813896378,83.86342100715324,81.88801108667462,79.7745739899111,77.52256026328696,75.13231709216662,72.60517213710362,69.94351950143842,67.15090783024674,64.23213054063692,61.19331818339706,58.042032935991664,54.7873652269083,51.440032491352795,48.01248005829568,44.51898416886634,40.975757126098316,37.40105457602419,33.81528492011775,30.241120859089282,26.703613068027444,23.23030600289301,19.85135583836044,16.599650537010007,13.510932049869234,10.623920648304082,7.980441387259593,5.625552699850618,3.6076771233008307,1.978734156233028,0.7942752473079255,0.11362091521287575,0.0,0.5206910457748396,1.7471658147325888,3.755234932546415,6.625195665102851,10.44198182659027,15.295315818932162,21.279862802573934,28.495386998618997,37.04691012231146,47.044871947871165,58.60529300467802,71.84993940480669,86.90648980190568,model B,1.427576170883444,-0.3026409017897604,0.14625167630086044,gamma,v1.0,-0.31619620807322535,0.36230089883909217,38.0,19.0,84.8827222409671
19,Pullwaller Botski I,36.0,100.0,98.80961563995808,97.70351728952136,96.67287058753662,95.70913071613687,94.80404240074132,93.94963991005541,93.13824705607071,92.36247719406506,91.61523322260251,90.88970758353327,90.1793822619938,89.47802878640674,88.77970822848094,88.07877120321149,87.36985786887962,86.64789792705281,85.90811062258473,85.14600474361528,84.35737862157055,83.5383201311628,82.68520669039057,81.79470526053856,80.86377234617765,79.889653995165,78.8698857986439,77.8022928910439,76.68498995008073,75.51638119675633,74.29516039535885,73.02031085346262,71.69110542192823,70.30710649490244,68.86816600981818,67.37442544739469,65.8263158316373,64.22455772983763,62.57016125257344,60.86442605370876,59.10894133039378,57.30558582306491,55.456527815444765,53.564225134542184,51.63142515065218,49.661164777356,47.65677047152106,45.621858233301026,43.560333606135764,41.476391676751284,39.37451707515988,37.25948397466003,35.136356091836376,33.01048668655982,30.88751856198744,28.773384064562556,26.674305084014637,24.596793053359427,22.547648948898757,20.533963290220804,18.563116140199863,16.642777104996505,14.780905334057392,12.985749520115494,11.265847899190025,9.630028250586209,8.087407896895678,6.647393703996214,5.319682081051714,4.114258980512405,3.0413998981146664,2.111669872881017,1.3359234871203551,0.7253048664275807,0.29124767968393545,0.04547513905691404,0.0,0.16712456125301853,0.5594406648420356,1.1898296960793076,2.0714625835632687,3.217799799178493,4.64259135809601,6.35987681877261,8.383985282951729,10.729535395662749,13.411435345221417,16.44488286322956,19.84536522457546,23.628659247433053,27.810831293263018,32.40823726681206,37.43752261611309,42.91562233248517,48.85976095053381,55.28745254815026,62.216500746512374,69.66499871008405,77.65132914661547,86.19416430714301,95.31246598598918,model D,1.2698171121518071,-0.0033097821501876235,0.4362411383801337,kappa,windows 2000,0.020435444929799873,-0.012828774930134434,94.0,10.0,19.192847482430395
20,Wallpulverizer Botski,53.0,78.18310681537316,81.10495416336737,83.79494552598129,86.2582107085548,88.49987951642781,90.52508175494017,92.33894722943174,93.94660574524242,95.35318710771205,96.56382112218051,97.58363759398773,98.41776632847349,99.07133713097775,99.54947980684035,99.85732416140114,100.0,99.98263712797684,99.8103653506715,99.48831447342388,99.02161430157383,98.41539464046123,97.67478529542596,96.8049160718079,95.81091677494689,94.69791721018282,93.47104718285557,92.13543649830505,90.69621496187106,89.15851237889352,87.5274585547123,85.80818329466726,84.00581640409828,82.12548768834525,80.172326952748,78.15146400264646,76.06802864338046,73.9271506802899,71.73395991871463,69.49358616399452,67.2111592214695,64.89180889647935,62.54066499436405,60.16285732046337,57.76351568011728,55.347769878665574,52.92074972144816,50.48758501380496,48.053405561075714,45.62334116860045,43.202521641718924,40.79607678577109,38.409136406096785,36.04683030803585,33.71428829692827,31.41664017811375,29.159015756932288,26.946544838723756,24.784357228827943,22.677582732584828,20.63135115533422,18.650792302415997,16.741035979170054,14.907211990936245,13.154450143054424,11.487880240864529,9.912632089706392,8.433835494919869,7.0566202618448814,5.786116195821242,4.627453102188866,3.5857607862876235,2.6661690534574243,1.8738077090380243,1.2138065583694628,0.6912954067914777,0.3114040596439664,0.07926232226685735,0.0,0.078746898183228,0.3206328221564698,0.7307875772595908,1.3143409688324246,2.076422802214947,3.0221628827467857,4.156691015768076,5.4851370066186504,7.012630660638288,8.744301783166948,10.685280179544417,12.840695655110537,15.215678015205347,17.815357065168634,20.64486261034027,23.70932445606013,27.013872407668092,30.56363627050388,34.36374584990766,38.41933095121915,42.7355213797782,47.317446940924754,model C,1.0730391908536583,-0.448721335472156,0.1330740962358674,gamma,v1.0,-0.02923234287797849,-0.01622370388778549,96.0,38.0,53.072077354283266
21,Pushlift Botski,67.0,37.22690337419651,47.161661658474756,55.67642965644698,62.889583504593915,68.91371499856507,73.85575987137739,77.81712607161388,80.89382204162241,83.1765849957142,84.7510091983626,85.69767424240172,86.09227332722514,86.00574153698457,85.50438411878841,84.65000476090059,83.50003387093912,82.10765685407478,80.52194239122987,78.78797071727672,76.9469618992365,75.03640411447783,73.09018192891538,71.13870457520878,69.20903423096102,67.3250142969171,65.50739767516308,63.773975047324214,62.13970315276403,60.616833066783,59.215038478816794,57.94154397063526,56.80125329454129,55.79687765156894,54.929063969682666,54.19652318197565,53.596158504868455,53.12319371630786,52.77130143396561,52.532731393436485,52.39843872643804,52.35821223900826,52.400802689704825,52.514051067803,52.68501687149578,52.90010638609078,53.145200962210595,53.40578529399009,53.667075697275834,53.914148387824234,54.13206775950139,54.30601466247948,54.4214146814386,54.46406641376215,54.42026974773788,54.27695414075565,54.021806897505684,53.64340144817872,53.131325626661884,52.47630994874133,51.670355890297394,50.70686416550486,49.580763005031045,48.28863643423604,46.82885255136798,45.20169180576591,43.409475276055375,41.456692948348014,39.35013199444157,37.09900505001617,34.715078492833634,32.212800720938205,29.60943043085144,26.925164895776778,24.183268243789442,21.41019973604517,18.63574204497089,15.893129532467674,13.219176528108795,10.654405607334407,8.243175869657547,6.033811216854816,4.07872863117357,2.434566453523717,1.1623126616768493,0.3274331484698615,0.0,0.25481977382377596,1.1715617771544338,2.834886345062501,5.334573118679098,8.765649323379296,13.228518047000112,18.829086518027516,25.678894383797235,33.895241988693414,43.60131865235001,54.92633094784212,68.00563097989681,82.980844663081,100.0,model D,1.3387815231090747,0.07854817378269063,0.3375871036889174,gamma,v1.0,-0.40672681618401474,0.3267030968958904,43.0,40.0,66.54015571787596
22,Extrapulverizer Botski Jr.,34.0,26.200412748791674,28.246831790991138,30.295333980871813,32.34753685191309,34.40478110634776,36.46812129266641,38.53831762609429,40.61582895204048,42.70080685251955,44.793090895545575,46.89220502749858,48.997355108463374,51.10742759054075,53.220989339131194,55.336288597190865,57.45125709246006,59.563513287664136,61.67036677368664,63.768823805715044,65.85559398235884,67.92709806773989,69.97947695655537,72.00860178211312,74.01008516733908,75.97929361875761,77.91136106344389,79.80120352894872,81.64353496619589,83.43288421535189,85.16361311466792,86.8299357522945,88.4259388610682,89.94560335627114,91.38282701636253,92.73144830668286,93.98527134613045,95.13809201681025,96.18372521665528,97.11603325502026,97.92895539124774,98.6165385162067,99.17296897680347,99.59260554346497,99.87001352059453,100.0,99.97765025729434,99.79836529126852,99.45790050623688,98.95240553735486,98.27846521890923,97.43314169558056,96.41401767667827,95.21924083334788,93.84756933875097,92.29841855121713,90.57190884036869,88.66891455621764,86.59111414123501,84.34104138539271,81.9221378241776,79.33880627957831,76.5964655440439,73.70160620741558,70.66184762683028,67.48599603959704,64.18410381904548,60.76752987334682,57.24900118730746,53.64267550713453,49.96420516817432,46.23080206562285,42.4613037682089,38.67624077484929,34.89790491427709,31.15041888764132,27.459806954080147,23.854066759265503,20.363242306920885,17.01949807331068,13.857194264703084,10.912963217804323,8.22578694316569,5.837075811563349,3.7907483833497966,2.1333123807784347,0.9139468033000342,0.18458518583215153,0.0,0.4178881983507849,1.4989579015402525,3.307016228490528,5.909058269521907,9.375357202456353,13.77955555169272,19.198757590255912,25.713622884817187,33.40846098368678,42.37132724778078,52.69411982455732,64.47267776492825,model B,0.9909146178857,-0.24464793948891028,0.1340759572301808,gamma,v1.0,-0.20126082619223667,0.23495365924211065,88.0,1.0,61.169035972732814
